idindikator;mes;god;IDTer;nTer;IDJavniSEK;nJavniSEK;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
2403040110IND02;04;2020;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;91329;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2020;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;87979;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2020;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;86455;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2020;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;98850;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2020;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;102945;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2020;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;110775;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2020;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;78046;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2021;RS;REPUBLIC OF SERBIA;0;Total;88108;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2021;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;102544;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2021;RS;REPUBLIC OF SERBIA;0_JS;Public sector;100321;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2021;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;82877;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2021;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;114082;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2021;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;86475;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2021;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;99618;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2021;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;103604;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2021;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;90760;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2021;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;104173;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2021;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;108422;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2021;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;115901;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2021;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;82590;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2022;RS;REPUBLIC OF SERBIA;0;Total;99700;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2022;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;110301;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2022;RS;REPUBLIC OF SERBIA;0_JS;Public sector;108670;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2022;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;95944;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2022;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;122207;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2022;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;93769;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2022;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;108154;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2022;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;111196;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2022;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;97588;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2022;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;115148;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2022;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;120134;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2022;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;124730;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2022;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;90216;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2023;RS;REPUBLIC OF SERBIA;0;Total;114939;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2023;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;122721;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2023;RS;REPUBLIC OF SERBIA;0_JS;Public sector;121160;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2023;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;112420;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2023;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;134038;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2023;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;107140;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2023;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;120671;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2023;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;120324;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2023;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;109497;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2023;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;131438;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2023;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;137325;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2023;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;145689;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2023;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;101714;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2024;RS;REPUBLIC OF SERBIA;0;Total;132260;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2024;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;141426;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2024;RS;REPUBLIC OF SERBIA;0_JS;Public sector;139128;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2024;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;129489;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2024;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;154389;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2024;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;123755;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2024;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;138416;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2024;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;136212;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2024;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;129226;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2024;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;148948;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2024;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;155787;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2024;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;149272;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2024;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;114900;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2025;RS;REPUBLIC OF SERBIA;0;Total;147698;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2025;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;159388;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2025;RS;REPUBLIC OF SERBIA;0_JS;Public sector;154182;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2025;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;145126;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2025;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;173553;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2025;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;140167;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2025;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;152574;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2025;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;150296;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2025;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;139918;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2025;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;166052;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2025;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;173898;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2025;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;161693;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;04;2025;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;127329;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2018;RS;REPUBLIC OF SERBIA;0;Total;68232;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2018;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;83050;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2018;RS;REPUBLIC OF SERBIA;0_JS;Public sector;77110;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2018;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;63722;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2018;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;94369;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2018;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;66029;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2018;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;75148;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2018;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;70028;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2018;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;72630;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2018;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;82074;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2018;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;85298;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2018;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;85809;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2018;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;65986;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2019;RS;REPUBLIC OF SERBIA;0;Total;74876;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2019;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;90944;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2019;RS;REPUBLIC OF SERBIA;0_JS;Public sector;84578;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2019;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;70299;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2019;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;104265;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2019;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;72412;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2019;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;82529;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2019;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;77157;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2019;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;79335;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2019;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;90367;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2019;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;94078;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2019;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;98032;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2019;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;71611;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2020;RS;REPUBLIC OF SERBIA;0;Total;81679;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2020;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;99952;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2020;RS;REPUBLIC OF SERBIA;0_JS;Public sector;93649;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2020;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;76326;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2020;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;112607;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2020;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;82391;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2020;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;91631;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2020;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;88908;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2020;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;86542;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2020;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;98776;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2020;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;102852;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2020;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;109258;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2020;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;78091;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2021;RS;REPUBLIC OF SERBIA;0;Total;88433;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2021;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;102601;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2021;RS;REPUBLIC OF SERBIA;0_JS;Public sector;100645;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2021;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;83214;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2021;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;114122;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2021;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;86582;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2021;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;100026;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2021;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;104023;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2021;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;90949;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2021;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;104774;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2021;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;109138;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2021;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;114580;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2021;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;82720;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2022;RS;REPUBLIC OF SERBIA;0;Total;100250;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2022;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;110610;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2022;RS;REPUBLIC OF SERBIA;0_JS;Public sector;108834;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2022;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;96657;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2022;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;122482;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2022;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;94167;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2022;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;108272;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2022;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;111069;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2022;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;97963;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2022;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;115249;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2022;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;120270;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2022;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;123541;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2022;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;90233;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2023;RS;REPUBLIC OF SERBIA;0;Total;115754;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2023;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;123642;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2023;RS;REPUBLIC OF SERBIA;0_JS;Public sector;121593;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2023;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;113391;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2023;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;134871;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2023;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;108186;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2023;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;120952;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2023;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;120627;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2023;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;110069;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2023;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;131426;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2023;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;137275;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2023;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;143709;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2023;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;102006;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2024;RS;REPUBLIC OF SERBIA;0;Total;133477;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2024;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;142892;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2024;RS;REPUBLIC OF SERBIA;0_JS;Public sector;140156;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2024;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;130782;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2024;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;155382;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2024;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;125900;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2024;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;139309;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2024;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;137571;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2024;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;129657;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2024;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;149794;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2024;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;156677;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2024;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;149576;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2024;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;115555;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2025;RS;REPUBLIC OF SERBIA;0;Total;147945;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2025;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;159223;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2025;RS;REPUBLIC OF SERBIA;0_JS;Public sector;154256;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2025;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;145440;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2025;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;172758;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2025;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;140864;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2025;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;152726;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2025;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;150454;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2025;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;140214;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2025;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;166129;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2025;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;173863;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2025;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;161653;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;05;2025;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;127955;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;06;2018;RS;REPUBLIC OF SERBIA;0;Total;68201;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;06;2018;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;82536;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;06;2018;RS;REPUBLIC OF SERBIA;0_JS;Public sector;76875;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;06;2018;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;63810;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;06;2018;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;93730;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;06;2018;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;65780;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;06;2018;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;75004;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;06;2018;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;69670;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;06;2018;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;72669;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;06;2018;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;81953;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040110IND02;06;2018;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;85215;RSD;RSD;SORS;Average gross earnings;A;Normal value
