idindikator;mes;god;IDModalitetRegZap;nModalitetRegZap;IDTer;nTer;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");80110;Bečej;6861;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");80110;Bečej;1648;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);80110;Bečej;411;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;80128;Vršac;15595;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");80128;Vršac;12899;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");80128;Vršac;2305;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);80128;Vršac;391;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;80136;Žabalj;4710;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");80136;Žabalj;2906;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");80136;Žabalj;1470;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);80136;Žabalj;334;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;80144;Žitište;2962;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");80144;Žitište;1967;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");80144;Žitište;490;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);80144;Žitište;506;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;80152;Zrenjanin;37169;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");80152;Zrenjanin;30597;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");80152;Zrenjanin;5738;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);80152;Zrenjanin;834;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;80179;Inđija;16221;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");80179;Inđija;13174;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");80179;Inđija;2798;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);80179;Inđija;249;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;80187;Irig;2362;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");80187;Irig;1571;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");80187;Irig;699;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);80187;Irig;92;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;80195;Kanjiža;5981;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");80195;Kanjiža;4646;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");80195;Kanjiža;826;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);80195;Kanjiža;509;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;80209;Kikinda;14344;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");80209;Kikinda;11417;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");80209;Kikinda;2610;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);80209;Kikinda;317;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;80217;Kovačica;4564;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");80217;Kovačica;2672;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");80217;Kovačica;1256;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);80217;Kovačica;636;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;80225;Kovin;6457;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");80225;Kovin;4600;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");80225;Kovin;1462;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);80225;Kovin;396;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;80233;Kula;8303;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");80233;Kula;5967;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");80233;Kula;2114;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);80233;Kula;221;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;80241;Mali Iđoš;2174;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");80241;Mali Iđoš;1499;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");80241;Mali Iđoš;561;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);80241;Mali Iđoš;114;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;80250;Nova Crnja;1429;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");80250;Nova Crnja;1004;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");80250;Nova Crnja;229;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);80250;Nova Crnja;196;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;80268;Novi Bečej;3834;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");80268;Novi Bečej;2574;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");80268;Novi Bečej;922;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);80268;Novi Bečej;338;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;80276;Novi Kneževac;1909;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");80276;Novi Kneževac;1497;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");80276;Novi Kneževac;279;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);80276;Novi Kneževac;133;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;80292;Opovo;1468;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");80292;Opovo;846;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");80292;Opovo;445;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);80292;Opovo;177;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;80306;Odžaci;7053;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");80306;Odžaci;5395;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");80306;Odžaci;1441;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);80306;Odžaci;217;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;80314;Pančevo;34918;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");80314;Pančevo;27153;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");80314;Pančevo;7393;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);80314;Pančevo;372;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;80322;Pećinci;10783;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");80322;Pećinci;9637;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");80322;Pećinci;897;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);80322;Pećinci;249;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;80349;Plandište;2042;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");80349;Plandište;1530;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");80349;Plandište;321;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);80349;Plandište;191;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;80357;Ruma;15860;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");80357;Ruma;12287;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");80357;Ruma;3199;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);80357;Ruma;375;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;80365;Senta;7261;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");80365;Senta;5972;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");80365;Senta;943;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);80365;Senta;346;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;80373;Sečanj;2086;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");80373;Sečanj;1559;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");80373;Sečanj;328;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);80373;Sečanj;199;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;80381;Sombor;21865;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");80381;Sombor;16823;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");80381;Sombor;4194;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);80381;Sombor;848;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;80390;Srbobran;3183;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");80390;Srbobran;1995;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");80390;Srbobran;965;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);80390;Srbobran;223;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;80403;Sremska Mitrovica;19886;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");80403;Sremska Mitrovica;14939;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");80403;Sremska Mitrovica;4361;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);80403;Sremska Mitrovica;586;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;80411;Sremski Karlovci;1581;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");80411;Sremski Karlovci;1128;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");80411;Sremski Karlovci;445;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);80411;Sremski Karlovci;8;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;80420;Stara Pazova;26889;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");80420;Stara Pazova;22071;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");80420;Stara Pazova;4564;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);80420;Stara Pazova;254;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;80438;Subotica;46798;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");80438;Subotica;39280;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");80438;Subotica;6544;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);80438;Subotica;974;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;80446;Temerin;7520;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");80446;Temerin;5045;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");80446;Temerin;2330;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);80446;Temerin;145;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;80454;Titel;2573;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");80454;Titel;1487;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");80454;Titel;916;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);80454;Titel;169;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;80462;Vrbas;9915;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");80462;Vrbas;7755;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");80462;Vrbas;1995;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);80462;Vrbas;165;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;80489;Čoka;1731;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");80489;Čoka;1379;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");80489;Čoka;258;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);80489;Čoka;94;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;80497;Šid;6943;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");80497;Šid;5224;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");80497;Šid;1390;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);80497;Šid;329;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;89010;Grad Novi Sad;178505;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");89010;Grad Novi Sad;148799;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");89010;Grad Novi Sad;29201;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);89010;Grad Novi Sad;505;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;RS;REPUBLIC OF SERBIA;2368948;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");RS;REPUBLIC OF SERBIA;1900430;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");RS;REPUBLIC OF SERBIA;419106;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);RS;REPUBLIC OF SERBIA;49412;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;RS1;SRBIJA – SEVER;1439878;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");RS1;SRBIJA – SEVER;1215507;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");RS1;SRBIJA – SEVER;208007;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);RS1;SRBIJA – SEVER;16364;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;RS11;Beogradski region;844980;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");RS11;Beogradski region;742504;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");RS11;Beogradski region;100718;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);RS11;Beogradski region;1758;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;RS110;Beogradska oblast;844980;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");RS110;Beogradska oblast;742504;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");RS110;Beogradska oblast;100718;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);RS110;Beogradska oblast;1758;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;RS12;Region Vojvodine;594898;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");RS12;Region Vojvodine;473003;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");RS12;Region Vojvodine;107289;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;03;Registered individual agricultural producers (farmers);RS12;Region Vojvodine;14606;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
240204IND01;00;2024;0;Registered employment - total;RS121;Zapadnobačka oblast;42245;NR;number;SORS;Registered employment by municipalities of work (NSTJ);A;Normal value
