idindikator;IDTer;nTer;mes;god;IDJavniSEK;nJavniSEK;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2021;5_AD4;Administration - local authorities’ level;83114;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2022;0;Total;100937;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2022;0_JP_JD_JL;Public enterprises;108485;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2022;0_JS;Public sector;105857;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2022;0_VJS;Non-public sector;98894;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2022;1_JD;Public state enterprises;120285;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2022;2_JL;Public local enterprises;92385;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2022;3_4_5_BK;General government;105020;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2022;3_ZS;Health and social work;105751;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2022;4_OK;Education and culture;95398;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2022;5_AD;Administration - all levels;113151;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2022;5_AD2;Administration - government  level;118109;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2022;5_AD3;Administration - autonomous  province level;117193;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2022;5_AD4;Administration - local authorities’ level;88985;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2023;0;Total;115664;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2023;0_JP_JD_JL;Public enterprises;122688;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2023;0_JS;Public sector;119210;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2023;0_VJS;Non-public sector;114240;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2023;1_JD;Public state enterprises;134746;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2023;2_JL;Public local enterprises;106368;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2023;3_4_5_BK;General government;118112;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2023;3_ZS;Health and social work;117440;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2023;4_OK;Education and culture;105952;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2023;5_AD;Administration - all levels;129937;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2023;5_AD2;Administration - government  level;135720;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2023;5_AD3;Administration - autonomous  province level;135506;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2023;5_AD4;Administration - local authorities’ level;101490;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2024;0;Total;135195;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2024;0_JP_JD_JL;Public enterprises;143741;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2024;0_JS;Public sector;140129;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2024;0_VJS;Non-public sector;133211;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2024;1_JD;Public state enterprises;155402;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2024;2_JL;Public local enterprises;128006;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2024;3_4_5_BK;General government;139008;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2024;3_ZS;Health and social work;136796;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2024;4_OK;Education and culture;131528;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2024;5_AD;Administration - all levels;147944;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2024;5_AD2;Administration - government  level;154228;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2024;5_AD3;Administration - autonomous  province level;150065;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2024;5_AD4;Administration - local authorities’ level;116628;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2025;0;Total;150646;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2025;0_JP_JD_JL;Public enterprises;160291;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2025;0_JS;Public sector;156677;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2025;0_VJS;Non-public sector;148238;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2025;1_JD;Public state enterprises;171460;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2025;2_JL;Public local enterprises;145167;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2025;3_4_5_BK;General government;155577;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2025;3_ZS;Health and social work;149748;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2025;4_OK;Education and culture;150835;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2025;5_AD;Administration - all levels;165865;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2025;5_AD2;Administration - government  level;172592;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2025;5_AD3;Administration - autonomous  province level;165256;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;07;2025;5_AD4;Administration - local authorities’ level;132280;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2003;0;Total;16932;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2003;0_JP_JD_JL;Public enterprises;24256;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2003;0_JS;Public sector;21338;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2003;0_VJS;Non-public sector;13881;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2003;1_JD;Public state enterprises;25005;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2003;2_JL;Public local enterprises;22529;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2003;3_4_5_BK;General government;19682;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2003;3_ZS;Health and social work;19026;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2003;4_OK;Education and culture;17054;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2003;5_AD;Administration - all levels;26115;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2003;5_AD2;Administration - government  level;;RSD;RSD;SORS;Average gross earnings;O;Not available
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2003;5_AD3;Administration - autonomous  province level;;RSD;RSD;SORS;Average gross earnings;O;Not available
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2003;5_AD4;Administration - local authorities’ level;;RSD;RSD;SORS;Average gross earnings;O;Not available
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2004;0;Total;20823;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2004;0_JP_JD_JL;Public enterprises;28757;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2004;0_JS;Public sector;25882;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2004;0_VJS;Non-public sector;16968;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2004;1_JD;Public state enterprises;28901;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2004;2_JL;Public local enterprises;28442;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2004;3_4_5_BK;General government;24294;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2004;3_ZS;Health and social work;23178;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2004;4_OK;Education and culture;23165;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2004;5_AD;Administration - all levels;28956;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2004;5_AD2;Administration - government  level;;RSD;RSD;SORS;Average gross earnings;O;Not available
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2004;5_AD3;Administration - autonomous  province level;;RSD;RSD;SORS;Average gross earnings;O;Not available
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2004;5_AD4;Administration - local authorities’ level;;RSD;RSD;SORS;Average gross earnings;O;Not available
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2005;0;Total;26252;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2005;0_JP_JD_JL;Public enterprises;34522;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2005;0_JS;Public sector;30944;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2005;0_VJS;Non-public sector;22300;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2005;1_JD;Public state enterprises;35099;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2005;2_JL;Public local enterprises;33460;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2005;3_4_5_BK;General government;29034;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2005;3_ZS;Health and social work;27228;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2005;4_OK;Education and culture;28656;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2005;5_AD;Administration - all levels;34054;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2005;5_AD2;Administration - government  level;;RSD;RSD;SORS;Average gross earnings;O;Not available
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2005;5_AD3;Administration - autonomous  province level;;RSD;RSD;SORS;Average gross earnings;O;Not available
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2005;5_AD4;Administration - local authorities’ level;;RSD;RSD;SORS;Average gross earnings;O;Not available
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2006;0;Total;32098;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2006;0_JP_JD_JL;Public enterprises;40819;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2006;0_JS;Public sector;36426;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2006;0_VJS;Non-public sector;28267;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2006;1_JD;Public state enterprises;41935;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2006;2_JL;Public local enterprises;38935;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2006;3_4_5_BK;General government;34168;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2006;3_ZS;Health and social work;31558;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2006;4_OK;Education and culture;33702;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2006;5_AD;Administration - all levels;41294;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2006;5_AD2;Administration - government  level;;RSD;RSD;SORS;Average gross earnings;O;Not available
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2006;5_AD3;Administration - autonomous  province level;;RSD;RSD;SORS;Average gross earnings;O;Not available
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2006;5_AD4;Administration - local authorities’ level;;RSD;RSD;SORS;Average gross earnings;O;Not available
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2007;0;Total;39302;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2007;0_JP_JD_JL;Public enterprises;49002;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2007;0_JS;Public sector;45811;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2007;0_VJS;Non-public sector;32939;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2007;1_JD;Public state enterprises;52025;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2007;2_JL;Public local enterprises;43815;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2007;3_4_5_BK;General government;44213;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2007;3_ZS;Health and social work;43400;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2007;4_OK;Education and culture;42144;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2007;5_AD;Administration - all levels;50343;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2007;5_AD2;Administration - government  level;;RSD;RSD;SORS;Average gross earnings;O;Not available
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2007;5_AD3;Administration - autonomous  province level;;RSD;RSD;SORS;Average gross earnings;O;Not available
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2007;5_AD4;Administration - local authorities’ level;;RSD;RSD;SORS;Average gross earnings;O;Not available
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2008;0;Total;46222;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2008;0_JP_JD_JL;Public enterprises;56023;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2008;0_JS;Public sector;52413;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2008;0_VJS;Non-public sector;39668;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2008;1_JD;Public state enterprises;59698;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2008;2_JL;Public local enterprises;49725;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2008;3_4_5_BK;General government;50657;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2008;3_ZS;Health and social work;49288;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2008;4_OK;Education and culture;49147;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2008;5_AD;Administration - all levels;56881;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2008;5_AD2;Administration - government  level;;RSD;RSD;SORS;Average gross earnings;O;Not available
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2008;5_AD3;Administration - autonomous  province level;;RSD;RSD;SORS;Average gross earnings;O;Not available
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2008;5_AD4;Administration - local authorities’ level;;RSD;RSD;SORS;Average gross earnings;O;Not available
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2009;0;Total;43597;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2009;0_JP_JD_JL;Public enterprises;57478;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2009;0_JS;Public sector;53851;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2009;0_VJS;Non-public sector;35581;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2009;1_JD;Public state enterprises;62077;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2009;2_JL;Public local enterprises;50348;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2009;3_4_5_BK;General government;52240;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2009;3_ZS;Health and social work;51664;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2009;4_OK;Education and culture;50759;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2009;5_AD;Administration - all levels;56364;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2009;5_AD2;Administration - government  level;;RSD;RSD;SORS;Average gross earnings;O;Not available
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2009;5_AD3;Administration - autonomous  province level;;RSD;RSD;SORS;Average gross earnings;O;Not available
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2009;5_AD4;Administration - local authorities’ level;;RSD;RSD;SORS;Average gross earnings;O;Not available
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2010;0;Total;47190;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2010;0_JP_JD_JL;Public enterprises;59602;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2010;0_JS;Public sector;55255;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2010;0_VJS;Non-public sector;40306;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2010;1_JD;Public state enterprises;62912;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2010;2_JL;Public local enterprises;54555;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2010;3_4_5_BK;General government;53363;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2010;3_ZS;Health and social work;51574;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2010;4_OK;Education and culture;51612;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2010;5_AD;Administration - all levels;60871;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2010;5_AD2;Administration - government  level;;RSD;RSD;SORS;Average gross earnings;O;Not available
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2010;5_AD3;Administration - autonomous  province level;;RSD;RSD;SORS;Average gross earnings;O;Not available
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2010;5_AD4;Administration - local authorities’ level;;RSD;RSD;SORS;Average gross earnings;O;Not available
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2011;0;Total;53285;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2011;0_JP_JD_JL;Public enterprises;68305;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2011;0_JS;Public sector;61070;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2011;0_VJS;Non-public sector;46366;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2011;1_JD;Public state enterprises;75586;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2011;2_JL;Public local enterprises;57566;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2011;3_4_5_BK;General government;57937;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2011;3_ZS;Health and social work;55699;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2011;4_OK;Education and culture;55529;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2011;5_AD;Administration - all levels;67768;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2011;5_AD2;Administration - government  level;;RSD;RSD;SORS;Average gross earnings;O;Not available
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2011;5_AD3;Administration - autonomous  province level;;RSD;RSD;SORS;Average gross earnings;O;Not available
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2011;5_AD4;Administration - local authorities’ level;;RSD;RSD;SORS;Average gross earnings;O;Not available
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2012;0;Total;58503;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2012;0_JP_JD_JL;Public enterprises;73741;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2012;0_JS;Public sector;65565;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2012;0_VJS;Non-public sector;51875;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2012;1_JD;Public state enterprises;82642;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2012;2_JL;Public local enterprises;60764;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2012;3_4_5_BK;General government;61995;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2012;3_ZS;Health and social work;59473;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2012;4_OK;Education and culture;58368;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2012;5_AD;Administration - all levels;74407;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2012;5_AD2;Administration - government  level;;RSD;RSD;SORS;Average gross earnings;O;Not available
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2012;5_AD3;Administration - autonomous  province level;;RSD;RSD;SORS;Average gross earnings;O;Not available
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2012;5_AD4;Administration - local authorities’ level;;RSD;RSD;SORS;Average gross earnings;O;Not available
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2013;0;Total;61797;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2013;0_JP_JD_JL;Public enterprises;78533;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2013;0_JS;Public sector;69343;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2013;0_VJS;Non-public sector;54337;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2013;1_JD;Public state enterprises;90205;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040104IND02;RS;REPUBLIC OF SERBIA;08;2013;2_JL;Public local enterprises;61709;RSD;RSD;SORS;Average gross earnings;A;Normal value
