idindikator;mes;god;IDTer;nTer;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
2403040107IND01;08;2025;RS;REPUBLIC OF SERBIA;83535;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;09;2018;RS;REPUBLIC OF SERBIA;37957;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;09;2019;RS;REPUBLIC OF SERBIA;41547;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;09;2020;RS;REPUBLIC OF SERBIA;45817;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;09;2021;RS;REPUBLIC OF SERBIA;50000;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;09;2022;RS;REPUBLIC OF SERBIA;57392;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;09;2023;RS;REPUBLIC OF SERBIA;65727;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;09;2024;RS;REPUBLIC OF SERBIA;75117;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;09;2025;RS;REPUBLIC OF SERBIA;85267;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;10;2018;RS;REPUBLIC OF SERBIA;39278;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;10;2019;RS;REPUBLIC OF SERBIA;42716;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;10;2020;RS;REPUBLIC OF SERBIA;46382;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;10;2021;RS;REPUBLIC OF SERBIA;50000;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;10;2022;RS;REPUBLIC OF SERBIA;57810;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;10;2023;RS;REPUBLIC OF SERBIA;67124;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;10;2024;RS;REPUBLIC OF SERBIA;76895;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;10;2025;RS;REPUBLIC OF SERBIA;86695;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;11;2018;RS;REPUBLIC OF SERBIA;39654;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;11;2019;RS;REPUBLIC OF SERBIA;43511;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;11;2020;RS;REPUBLIC OF SERBIA;46861;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;11;2021;RS;REPUBLIC OF SERBIA;51782;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;11;2022;RS;REPUBLIC OF SERBIA;59580;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;11;2023;RS;REPUBLIC OF SERBIA;69088;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;11;2024;RS;REPUBLIC OF SERBIA;77830;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;11;2025;RS;REPUBLIC OF SERBIA;86702;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;12;2018;RS;REPUBLIC OF SERBIA;39623;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;12;2019;RS;REPUBLIC OF SERBIA;44530;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;12;2020;RS;REPUBLIC OF SERBIA;48676;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;12;2021;RS;REPUBLIC OF SERBIA;53349;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;12;2022;RS;REPUBLIC OF SERBIA;60413;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;12;2023;RS;REPUBLIC OF SERBIA;69842;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;12;2024;RS;REPUBLIC OF SERBIA;79624;RSD;RSD;SORS;Median net earnings;A;Normal value
2403040107IND01;12;2025;RS;REPUBLIC OF SERBIA;90819;RSD;RSD;SORS;Median net earnings;A;Normal value
