idindikator;mes;god;IDTer;nTer;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
2403040403IND01;00;2018;RS125;Severnobačka oblast;45723;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;RS126;Srednjobanatska oblast;46753;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;RS127;Sremska oblast;44565;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;RS2;SRBIJA – JUG;43479;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;RS21;Region Šumadije i Zapadne Srbije;42963;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;RS211;Zlatiborska oblast;43006;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;RS212;Kolubarska oblast;45881;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;RS213;Mačvanska oblast;41697;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;RS214;Moravička oblast;43817;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;RS215;Pomoravska oblast;40620;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;RS216;Rasinska oblast;41083;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;RS217;Raška oblast;40569;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;RS218;Šumadijska oblast;46279;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;RS22;Region Južne i Istočne Srbije;44130;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;RS221;Borska oblast;48637;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;RS222;Braničevska oblast;47053;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;RS223;Zaječarska oblast;41809;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;RS224;Jablanička oblast;39191;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;RS225;Nišavska oblast;44593;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;RS226;Pirotska oblast;48204;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;RS227;Podunavska oblast;46598;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;RS228;Pčinjska oblast;41020;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2018;RS229;Toplička oblast;40418;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70017;Aleksandrovac;42030;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70025;Aleksinac;44304;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70033;Aranđelovac;48469;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70041;Arilje;40443;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70050;Babušnica;44055;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70068;Bajina Bašta;42973;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70076;Batočina;42890;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70084;Bela Palanka;41255;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70092;Barajevo;47561;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70106;Voždovac;70177;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70114;Vračar;91171;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70122;Grocka;47557;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040403IND01;00;2019;70149;Zvezdara;69900;RSD;RSD;SORS;Average net earnings;A;Normal value
