idindikator;IDTer;nTer;mes;god;IDKD08;nkd08;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
2403040108IND01;RS;REPUBLIC OF SERBIA;02;2025;65;Insurance, reinsurance and pension funding, except compulsory social security;143536;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;02;2026;65;Insurance, reinsurance and pension funding, except compulsory social security;156596;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;03;2018;65;Insurance, reinsurance and pension funding, except compulsory social security;83069;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;03;2019;65;Insurance, reinsurance and pension funding, except compulsory social security;89878;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;03;2020;65;Insurance, reinsurance and pension funding, except compulsory social security;96045;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;03;2021;65;Insurance, reinsurance and pension funding, except compulsory social security;100981;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;03;2022;65;Insurance, reinsurance and pension funding, except compulsory social security;104826;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;03;2023;65;Insurance, reinsurance and pension funding, except compulsory social security;114371;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;03;2024;65;Insurance, reinsurance and pension funding, except compulsory social security;132787;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;03;2025;65;Insurance, reinsurance and pension funding, except compulsory social security;141757;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;04;2018;65;Insurance, reinsurance and pension funding, except compulsory social security;83462;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;04;2019;65;Insurance, reinsurance and pension funding, except compulsory social security;90537;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;04;2020;65;Insurance, reinsurance and pension funding, except compulsory social security;93796;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;04;2021;65;Insurance, reinsurance and pension funding, except compulsory social security;101639;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;04;2022;65;Insurance, reinsurance and pension funding, except compulsory social security;104520;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;04;2023;65;Insurance, reinsurance and pension funding, except compulsory social security;113808;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;04;2024;65;Insurance, reinsurance and pension funding, except compulsory social security;132764;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;04;2025;65;Insurance, reinsurance and pension funding, except compulsory social security;149330;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;05;2018;65;Insurance, reinsurance and pension funding, except compulsory social security;84252;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;05;2019;65;Insurance, reinsurance and pension funding, except compulsory social security;90602;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;05;2020;65;Insurance, reinsurance and pension funding, except compulsory social security;93650;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;05;2021;65;Insurance, reinsurance and pension funding, except compulsory social security;102174;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;05;2022;65;Insurance, reinsurance and pension funding, except compulsory social security;105463;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;05;2023;65;Insurance, reinsurance and pension funding, except compulsory social security;114355;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;05;2024;65;Insurance, reinsurance and pension funding, except compulsory social security;134407;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;05;2025;65;Insurance, reinsurance and pension funding, except compulsory social security;148847;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;06;2018;65;Insurance, reinsurance and pension funding, except compulsory social security;84094;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;06;2019;65;Insurance, reinsurance and pension funding, except compulsory social security;89807;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;06;2020;65;Insurance, reinsurance and pension funding, except compulsory social security;95268;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;06;2021;65;Insurance, reinsurance and pension funding, except compulsory social security;101821;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;06;2022;65;Insurance, reinsurance and pension funding, except compulsory social security;105433;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;06;2023;65;Insurance, reinsurance and pension funding, except compulsory social security;114989;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;06;2024;65;Insurance, reinsurance and pension funding, except compulsory social security;133635;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;06;2025;65;Insurance, reinsurance and pension funding, except compulsory social security;149409;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;07;2018;65;Insurance, reinsurance and pension funding, except compulsory social security;84434;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;07;2019;65;Insurance, reinsurance and pension funding, except compulsory social security;89922;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;07;2020;65;Insurance, reinsurance and pension funding, except compulsory social security;95306;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;07;2021;65;Insurance, reinsurance and pension funding, except compulsory social security;101476;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;07;2022;65;Insurance, reinsurance and pension funding, except compulsory social security;106221;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;07;2023;65;Insurance, reinsurance and pension funding, except compulsory social security;115892;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;07;2024;65;Insurance, reinsurance and pension funding, except compulsory social security;133907;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;07;2025;65;Insurance, reinsurance and pension funding, except compulsory social security;149619;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;08;2018;65;Insurance, reinsurance and pension funding, except compulsory social security;84685;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;08;2019;65;Insurance, reinsurance and pension funding, except compulsory social security;89905;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;08;2020;65;Insurance, reinsurance and pension funding, except compulsory social security;95037;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;08;2021;65;Insurance, reinsurance and pension funding, except compulsory social security;101323;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;08;2022;65;Insurance, reinsurance and pension funding, except compulsory social security;106589;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;08;2023;65;Insurance, reinsurance and pension funding, except compulsory social security;116158;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;08;2024;65;Insurance, reinsurance and pension funding, except compulsory social security;133614;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;08;2025;65;Insurance, reinsurance and pension funding, except compulsory social security;149884;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;09;2018;65;Insurance, reinsurance and pension funding, except compulsory social security;84443;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;09;2019;65;Insurance, reinsurance and pension funding, except compulsory social security;89940;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;09;2020;65;Insurance, reinsurance and pension funding, except compulsory social security;94983;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;09;2021;65;Insurance, reinsurance and pension funding, except compulsory social security;101174;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;09;2022;65;Insurance, reinsurance and pension funding, except compulsory social security;106584;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;09;2023;65;Insurance, reinsurance and pension funding, except compulsory social security;116362;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;09;2024;65;Insurance, reinsurance and pension funding, except compulsory social security;133089;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;09;2025;65;Insurance, reinsurance and pension funding, except compulsory social security;149334;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;10;2018;65;Insurance, reinsurance and pension funding, except compulsory social security;84571;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;10;2019;65;Insurance, reinsurance and pension funding, except compulsory social security;90059;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;10;2020;65;Insurance, reinsurance and pension funding, except compulsory social security;95149;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;10;2021;65;Insurance, reinsurance and pension funding, except compulsory social security;101106;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;10;2022;65;Insurance, reinsurance and pension funding, except compulsory social security;106650;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;10;2023;65;Insurance, reinsurance and pension funding, except compulsory social security;117398;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;10;2024;65;Insurance, reinsurance and pension funding, except compulsory social security;133102;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;10;2025;65;Insurance, reinsurance and pension funding, except compulsory social security;149160;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;11;2018;65;Insurance, reinsurance and pension funding, except compulsory social security;84329;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;11;2019;65;Insurance, reinsurance and pension funding, except compulsory social security;89958;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;11;2020;65;Insurance, reinsurance and pension funding, except compulsory social security;95034;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;11;2021;65;Insurance, reinsurance and pension funding, except compulsory social security;101076;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;11;2022;65;Insurance, reinsurance and pension funding, except compulsory social security;106602;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;11;2023;65;Insurance, reinsurance and pension funding, except compulsory social security;117469;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;11;2024;65;Insurance, reinsurance and pension funding, except compulsory social security;132901;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;11;2025;65;Insurance, reinsurance and pension funding, except compulsory social security;148668;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;12;2018;65;Insurance, reinsurance and pension funding, except compulsory social security;84441;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;12;2019;65;Insurance, reinsurance and pension funding, except compulsory social security;90007;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;12;2020;65;Insurance, reinsurance and pension funding, except compulsory social security;95926;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;12;2021;65;Insurance, reinsurance and pension funding, except compulsory social security;101014;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;12;2022;65;Insurance, reinsurance and pension funding, except compulsory social security;106869;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;12;2023;65;Insurance, reinsurance and pension funding, except compulsory social security;117604;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;12;2024;65;Insurance, reinsurance and pension funding, except compulsory social security;133088;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;12;2025;65;Insurance, reinsurance and pension funding, except compulsory social security;148972;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;12;2025;66;Activities auxiliary to financial services and insurance activities;91358;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;12;2024;66;Activities auxiliary to financial services and insurance activities;79939;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;12;2023;66;Activities auxiliary to financial services and insurance activities;68852;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;12;2022;66;Activities auxiliary to financial services and insurance activities;61725;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;12;2021;66;Activities auxiliary to financial services and insurance activities;54309;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;12;2020;66;Activities auxiliary to financial services and insurance activities;49998;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;12;2019;66;Activities auxiliary to financial services and insurance activities;49126;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;12;2018;66;Activities auxiliary to financial services and insurance activities;40258;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;11;2025;66;Activities auxiliary to financial services and insurance activities;89273;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;11;2024;66;Activities auxiliary to financial services and insurance activities;78732;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;11;2023;66;Activities auxiliary to financial services and insurance activities;67691;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;11;2022;66;Activities auxiliary to financial services and insurance activities;60482;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;11;2021;66;Activities auxiliary to financial services and insurance activities;53030;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;11;2020;66;Activities auxiliary to financial services and insurance activities;49305;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;11;2019;66;Activities auxiliary to financial services and insurance activities;48635;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;11;2018;66;Activities auxiliary to financial services and insurance activities;40024;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;10;2025;66;Activities auxiliary to financial services and insurance activities;88724;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;10;2024;66;Activities auxiliary to financial services and insurance activities;78194;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;10;2023;66;Activities auxiliary to financial services and insurance activities;67464;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;10;2022;66;Activities auxiliary to financial services and insurance activities;60094;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;10;2021;66;Activities auxiliary to financial services and insurance activities;52757;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;10;2020;66;Activities auxiliary to financial services and insurance activities;49439;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;10;2019;66;Activities auxiliary to financial services and insurance activities;48643;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;10;2018;66;Activities auxiliary to financial services and insurance activities;40161;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;09;2025;66;Activities auxiliary to financial services and insurance activities;88380;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;09;2024;66;Activities auxiliary to financial services and insurance activities;78039;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;09;2023;66;Activities auxiliary to financial services and insurance activities;67067;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;09;2022;66;Activities auxiliary to financial services and insurance activities;60006;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;09;2021;66;Activities auxiliary to financial services and insurance activities;52750;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;09;2020;66;Activities auxiliary to financial services and insurance activities;49512;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;09;2019;66;Activities auxiliary to financial services and insurance activities;48593;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;09;2018;66;Activities auxiliary to financial services and insurance activities;40354;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;08;2025;66;Activities auxiliary to financial services and insurance activities;88016;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;08;2024;66;Activities auxiliary to financial services and insurance activities;78267;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;08;2023;66;Activities auxiliary to financial services and insurance activities;66826;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;08;2022;66;Activities auxiliary to financial services and insurance activities;59981;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;08;2021;66;Activities auxiliary to financial services and insurance activities;52770;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;08;2020;66;Activities auxiliary to financial services and insurance activities;49627;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;08;2019;66;Activities auxiliary to financial services and insurance activities;48693;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;08;2018;66;Activities auxiliary to financial services and insurance activities;40806;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;07;2025;66;Activities auxiliary to financial services and insurance activities;88375;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;07;2024;66;Activities auxiliary to financial services and insurance activities;78076;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;07;2023;66;Activities auxiliary to financial services and insurance activities;66563;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;07;2022;66;Activities auxiliary to financial services and insurance activities;59734;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;07;2021;66;Activities auxiliary to financial services and insurance activities;52733;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;07;2020;66;Activities auxiliary to financial services and insurance activities;49879;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;07;2019;66;Activities auxiliary to financial services and insurance activities;48714;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;07;2018;66;Activities auxiliary to financial services and insurance activities;41200;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;06;2025;66;Activities auxiliary to financial services and insurance activities;87889;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;06;2024;66;Activities auxiliary to financial services and insurance activities;77967;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;06;2023;66;Activities auxiliary to financial services and insurance activities;66490;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;06;2022;66;Activities auxiliary to financial services and insurance activities;59693;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;06;2021;66;Activities auxiliary to financial services and insurance activities;52672;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;06;2020;66;Activities auxiliary to financial services and insurance activities;49909;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;06;2019;66;Activities auxiliary to financial services and insurance activities;48600;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;06;2018;66;Activities auxiliary to financial services and insurance activities;41736;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;05;2025;66;Activities auxiliary to financial services and insurance activities;87983;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;05;2024;66;Activities auxiliary to financial services and insurance activities;78397;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;05;2023;66;Activities auxiliary to financial services and insurance activities;66169;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;05;2022;66;Activities auxiliary to financial services and insurance activities;59122;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;05;2021;66;Activities auxiliary to financial services and insurance activities;52585;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;05;2020;66;Activities auxiliary to financial services and insurance activities;49712;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;05;2019;66;Activities auxiliary to financial services and insurance activities;48740;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;05;2018;66;Activities auxiliary to financial services and insurance activities;41870;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;04;2025;66;Activities auxiliary to financial services and insurance activities;87064;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;04;2024;66;Activities auxiliary to financial services and insurance activities;77706;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;04;2023;66;Activities auxiliary to financial services and insurance activities;65930;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;04;2022;66;Activities auxiliary to financial services and insurance activities;58859;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;04;2021;66;Activities auxiliary to financial services and insurance activities;52628;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;04;2020;66;Activities auxiliary to financial services and insurance activities;49522;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;04;2019;66;Activities auxiliary to financial services and insurance activities;48299;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;04;2018;66;Activities auxiliary to financial services and insurance activities;41817;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;03;2025;66;Activities auxiliary to financial services and insurance activities;86725;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;03;2024;66;Activities auxiliary to financial services and insurance activities;77949;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;03;2023;66;Activities auxiliary to financial services and insurance activities;66172;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;03;2022;66;Activities auxiliary to financial services and insurance activities;58606;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;03;2021;66;Activities auxiliary to financial services and insurance activities;52281;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;03;2020;66;Activities auxiliary to financial services and insurance activities;50078;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;03;2019;66;Activities auxiliary to financial services and insurance activities;48204;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;03;2018;66;Activities auxiliary to financial services and insurance activities;41950;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;02;2026;66;Activities auxiliary to financial services and insurance activities;98607;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;02;2025;66;Activities auxiliary to financial services and insurance activities;86810;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;02;2024;66;Activities auxiliary to financial services and insurance activities;77741;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040108IND01;RS;REPUBLIC OF SERBIA;02;2023;66;Activities auxiliary to financial services and insurance activities;65468;RSD;RSD;SORS;Average net earnings;A;Normal value
