idindikator;IDTer;nTer;mes;god;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
2403040101IND01;RS;REPUBLIC OF SERBIA;10;1994;238;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;1995;397;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;1996;797;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;1997;879;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;1998;1168;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;1999;1464;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;2000;2925;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;2001;7408;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;2002;10044;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;2003;12432;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;2004;14639;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;2005;18265;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;2006;22340;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;2007;28720;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;2008;34311;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;2009;31734;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;2010;34422;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;2011;38167;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;2012;41558;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;2013;43615;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;2014;44938;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;2015;44124;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;2016;45281;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;2017;46879;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;2018;49901;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;2019;55065;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;2020;60109;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;2021;66048;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;2022;75353;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;2023;86738;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;2024;98538;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;10;2025;110670;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;1977;4339;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;1978;5213;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;1979;6270;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;1980;7654;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;1981;10196;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;1982;12543;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;1983;17130;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;1984;25766;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;1985;47494;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;1986;96666;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;1987;211816;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;1988;667061;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;1989;20377976;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;1990;5655;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;1991;11868;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;1992;107875;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;1993;133999365;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;1994;251;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;1995;422;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;1996;784;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;1997;905;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;1998;1205;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;1999;1580;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;2000;3304;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;2001;7729;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;2002;10293;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;2003;12254;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;2004;15042;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;2005;18697;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;2006;23148;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;2007;29373;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;2008;33613;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;2009;31576;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;2010;34444;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;2011;38363;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;2012;42395;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;2013;44120;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;2014;44206;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;2015;44166;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;2016;45767;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;2017;47575;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;2018;50556;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;2019;56331;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;2020;60926;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;2021;69136;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;2022;78326;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;2023;89956;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;2024;100738;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;11;2025;111987;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;1977;4501;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;1978;5216;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;1979;6436;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;1980;8181;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;1981;11152;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;1982;13523;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;1983;18718;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;1984;27935;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;1985;53964;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;1986;118258;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;1987;242513;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;1988;818039;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;1989;28430170;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;1990;5916;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;1991;14841;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;1992;176225;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;1993;13775;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;1994;287;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;1995;489;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;1996;884;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;1997;962;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;1998;1313;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;1999;1753;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;2000;4061;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;2001;8456;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;2002;11555;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;2003;14528;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;2004;17346;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;2005;22079;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;2006;28267;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;2007;34471;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;2008;38626;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;2009;36789;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;2010;39580;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;2011;43887;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;2012;46923;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;2013;50820;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;2014;49970;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;2015;51485;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;2016;53456;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;2017;54344;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;2018;52372;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;2019;59772;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;2020;66092;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;2021;74629;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;2022;84227;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;2023;95093;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;2024;108312;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040101IND01;RS;REPUBLIC OF SERBIA;12;2025;124089;RSD;RSD;SORS;Average net earnings;A;Normal value
