idindikator;IDTer;nTer;mes;god;IDPol;nPol;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
24021105IND01;71307;Pantelej;00;2018;0;Total;15797;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71307;Pantelej;00;2018;1;Male;7886;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71307;Pantelej;00;2018;2;Female;7911;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71307;Pantelej;00;2017;0;Total;15191;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71307;Pantelej;00;2017;1;Male;7666;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71307;Pantelej;00;2017;2;Female;7525;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71307;Pantelej;00;2016;0;Total;14764;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71307;Pantelej;00;2016;1;Male;7502;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71307;Pantelej;00;2016;2;Female;7262;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71315;Crveni Krst;00;2016;0;Total;8855;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71315;Crveni Krst;00;2016;1;Male;4730;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71315;Crveni Krst;00;2016;2;Female;4125;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71315;Crveni Krst;00;2017;0;Total;9189;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71315;Crveni Krst;00;2017;1;Male;4856;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71315;Crveni Krst;00;2017;2;Female;4332;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71315;Crveni Krst;00;2018;0;Total;9583;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71315;Crveni Krst;00;2018;1;Male;5037;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71315;Crveni Krst;00;2018;2;Female;4546;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71315;Crveni Krst;00;2019;0;Total;9843;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71315;Crveni Krst;00;2019;1;Male;5190;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71315;Crveni Krst;00;2019;2;Female;4654;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71315;Crveni Krst;00;2020;0;Total;10045;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71315;Crveni Krst;00;2020;1;Male;5313;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71315;Crveni Krst;00;2020;2;Female;4732;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71315;Crveni Krst;00;2021;0;Total;10404;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71315;Crveni Krst;00;2021;1;Male;5466;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71315;Crveni Krst;00;2021;2;Female;4939;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71315;Crveni Krst;00;2022;0;Total;10515;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71315;Crveni Krst;00;2022;1;Male;5461;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71315;Crveni Krst;00;2022;2;Female;5054;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71315;Crveni Krst;00;2023;0;Total;10619;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71315;Crveni Krst;00;2023;1;Male;5520;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71315;Crveni Krst;00;2023;2;Female;5099;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71315;Crveni Krst;00;2024;0;Total;10615;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71315;Crveni Krst;00;2024;1;Male;5533;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71315;Crveni Krst;00;2024;2;Female;5082;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71315;Crveni Krst;00;2025;0;Total;10469;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71315;Crveni Krst;00;2025;1;Male;5530;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71315;Crveni Krst;00;2025;2;Female;4940;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71323;Palilula (Niš);00;2025;0;Total;25305;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71323;Palilula (Niš);00;2025;1;Male;12647;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71323;Palilula (Niš);00;2025;2;Female;12658;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71323;Palilula (Niš);00;2024;0;Total;25631;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71323;Palilula (Niš);00;2024;1;Male;12773;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71323;Palilula (Niš);00;2024;2;Female;12858;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71323;Palilula (Niš);00;2023;0;Total;25523;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71323;Palilula (Niš);00;2023;1;Male;12668;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71323;Palilula (Niš);00;2023;2;Female;12855;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71323;Palilula (Niš);00;2022;0;Total;25166;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71323;Palilula (Niš);00;2022;1;Male;12549;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71323;Palilula (Niš);00;2022;2;Female;12617;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71323;Palilula (Niš);00;2021;0;Total;24613;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71323;Palilula (Niš);00;2021;1;Male;12383;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71323;Palilula (Niš);00;2021;2;Female;12230;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71323;Palilula (Niš);00;2020;0;Total;23889;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71323;Palilula (Niš);00;2020;1;Male;12066;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71323;Palilula (Niš);00;2020;2;Female;11822;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71323;Palilula (Niš);00;2019;0;Total;23541;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71323;Palilula (Niš);00;2019;1;Male;11838;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71323;Palilula (Niš);00;2019;2;Female;11702;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71323;Palilula (Niš);00;2018;0;Total;23106;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71323;Palilula (Niš);00;2018;1;Male;11559;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71323;Palilula (Niš);00;2018;2;Female;11546;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71323;Palilula (Niš);00;2017;0;Total;22406;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71323;Palilula (Niš);00;2017;1;Male;11245;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71323;Palilula (Niš);00;2017;2;Female;11161;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71323;Palilula (Niš);00;2016;0;Total;21900;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71323;Palilula (Niš);00;2016;1;Male;11110;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71323;Palilula (Niš);00;2016;2;Female;10790;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71331;Medijana;00;2016;0;Total;28570;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71331;Medijana;00;2016;1;Male;13578;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71331;Medijana;00;2016;2;Female;14992;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71331;Medijana;00;2017;0;Total;29022;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71331;Medijana;00;2017;1;Male;13700;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71331;Medijana;00;2017;2;Female;15323;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71331;Medijana;00;2018;0;Total;29652;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71331;Medijana;00;2018;1;Male;13950;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71331;Medijana;00;2018;2;Female;15702;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71331;Medijana;00;2019;0;Total;29977;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71331;Medijana;00;2019;1;Male;14182;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71331;Medijana;00;2019;2;Female;15796;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71331;Medijana;00;2020;0;Total;30386;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71331;Medijana;00;2020;1;Male;14422;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71331;Medijana;00;2020;2;Female;15964;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71331;Medijana;00;2021;0;Total;31299;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71331;Medijana;00;2021;1;Male;14910;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71331;Medijana;00;2021;2;Female;16388;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71331;Medijana;00;2022;0;Total;31928;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71331;Medijana;00;2022;1;Male;15119;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71331;Medijana;00;2022;2;Female;16808;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71331;Medijana;00;2023;0;Total;32450;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71331;Medijana;00;2023;1;Male;15300;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71331;Medijana;00;2023;2;Female;17149;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71331;Medijana;00;2024;0;Total;32574;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71331;Medijana;00;2024;1;Male;15337;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71331;Medijana;00;2024;2;Female;17237;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71331;Medijana;00;2025;0;Total;32397;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71331;Medijana;00;2025;1;Male;15250;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71331;Medijana;00;2025;2;Female;17147;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71340;Kostolac;00;2025;0;Total;4104;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71340;Kostolac;00;2025;1;Male;2531;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71340;Kostolac;00;2025;2;Female;1573;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71340;Kostolac;00;2024;0;Total;4126;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71340;Kostolac;00;2024;1;Male;2571;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71340;Kostolac;00;2024;2;Female;1556;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71340;Kostolac;00;2023;0;Total;4165;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71340;Kostolac;00;2023;1;Male;2597;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71340;Kostolac;00;2023;2;Female;1567;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71340;Kostolac;00;2022;0;Total;4087;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71340;Kostolac;00;2022;1;Male;2560;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71340;Kostolac;00;2022;2;Female;1527;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71340;Kostolac;00;2021;0;Total;3988;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71340;Kostolac;00;2021;1;Male;2529;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71340;Kostolac;00;2021;2;Female;1458;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71340;Kostolac;00;2020;0;Total;3906;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71340;Kostolac;00;2020;1;Male;2507;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71340;Kostolac;00;2020;2;Female;1399;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71340;Kostolac;00;2019;0;Total;3826;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71340;Kostolac;00;2019;1;Male;2476;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71340;Kostolac;00;2019;2;Female;1351;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71340;Kostolac;00;2018;0;Total;3830;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71340;Kostolac;00;2018;1;Male;2482;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71340;Kostolac;00;2018;2;Female;1348;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71340;Kostolac;00;2017;0;Total;3747;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71340;Kostolac;00;2017;1;Male;2447;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71340;Kostolac;00;2017;2;Female;1300;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71340;Kostolac;00;2016;0;Total;3718;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71340;Kostolac;00;2016;1;Male;2435;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71340;Kostolac;00;2016;2;Female;1283;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71358;Vranjska Banja;00;2016;0;Total;1897;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71358;Vranjska Banja;00;2016;1;Male;1176;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71358;Vranjska Banja;00;2016;2;Female;721;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71358;Vranjska Banja;00;2017;0;Total;1915;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71358;Vranjska Banja;00;2017;1;Male;1164;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71358;Vranjska Banja;00;2017;2;Female;751;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71358;Vranjska Banja;00;2018;0;Total;2024;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71358;Vranjska Banja;00;2018;1;Male;1207;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71358;Vranjska Banja;00;2018;2;Female;817;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71358;Vranjska Banja;00;2019;0;Total;2045;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71358;Vranjska Banja;00;2019;1;Male;1209;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71358;Vranjska Banja;00;2019;2;Female;836;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71358;Vranjska Banja;00;2020;0;Total;2077;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71358;Vranjska Banja;00;2020;1;Male;1220;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71358;Vranjska Banja;00;2020;2;Female;857;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71358;Vranjska Banja;00;2021;0;Total;2063;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71358;Vranjska Banja;00;2021;1;Male;1205;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71358;Vranjska Banja;00;2021;2;Female;857;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71358;Vranjska Banja;00;2022;0;Total;2121;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71358;Vranjska Banja;00;2022;1;Male;1226;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71358;Vranjska Banja;00;2022;2;Female;895;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71358;Vranjska Banja;00;2023;0;Total;2123;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71358;Vranjska Banja;00;2023;1;Male;1226;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71358;Vranjska Banja;00;2023;2;Female;898;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71358;Vranjska Banja;00;2024;0;Total;2182;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71358;Vranjska Banja;00;2024;1;Male;1252;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71358;Vranjska Banja;00;2024;2;Female;930;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71358;Vranjska Banja;00;2025;0;Total;2178;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71358;Vranjska Banja;00;2025;1;Male;1233;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71358;Vranjska Banja;00;2025;2;Female;945;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71366;Sevojno;00;2025;0;Total;2190;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71366;Sevojno;00;2025;1;Male;1116;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71366;Sevojno;00;2025;2;Female;1075;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71366;Sevojno;00;2024;0;Total;2192;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71366;Sevojno;00;2024;1;Male;1120;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71366;Sevojno;00;2024;2;Female;1072;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71366;Sevojno;00;2023;0;Total;2167;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71366;Sevojno;00;2023;1;Male;1107;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71366;Sevojno;00;2023;2;Female;1060;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71366;Sevojno;00;2022;0;Total;2004;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71366;Sevojno;00;2022;1;Male;1046;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71366;Sevojno;00;2022;2;Female;958;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71366;Sevojno;00;2021;0;Total;1934;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71366;Sevojno;00;2021;1;Male;1023;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71366;Sevojno;00;2021;2;Female;911;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71366;Sevojno;00;2020;0;Total;1606;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71366;Sevojno;00;2020;1;Male;840;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71366;Sevojno;00;2020;2;Female;765;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71366;Sevojno;00;2019;0;Total;1326;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71366;Sevojno;00;2019;1;Male;681;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71366;Sevojno;00;2019;2;Female;645;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71366;Sevojno;00;2018;0;Total;1193;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71366;Sevojno;00;2018;1;Male;608;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71366;Sevojno;00;2018;2;Female;585;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71366;Sevojno;00;2017;0;Total;1009;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71366;Sevojno;00;2017;1;Male;503;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71366;Sevojno;00;2017;2;Female;506;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71366;Sevojno;00;2016;0;Total;808;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71366;Sevojno;00;2016;1;Male;393;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;71366;Sevojno;00;2016;2;Female;415;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;79022;Grad Niš;00;2016;0;Total;78096;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;79022;Grad Niš;00;2016;1;Male;39160;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;79022;Grad Niš;00;2016;2;Female;38937;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;79022;Grad Niš;00;2017;0;Total;79885;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;79022;Grad Niš;00;2017;1;Male;39712;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;79022;Grad Niš;00;2017;2;Female;40173;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
24021105IND01;79022;Grad Niš;00;2018;0;Total;82302;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ) ;A;Normal value
