idindikator;mes;god;IDTer;nTer;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
2403040103IND01;01;2018;80039;Alibunar;42635;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;80047;Apatin;42622;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;80055;Bač;38465;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;80063;Bačka Palanka;47819;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;80071;Bačka Topola;43102;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;80080;Bački Petrovac;41443;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;80098;Bela Crkva;41515;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;80101;Beočin;43371;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;80110;Bečej;42871;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;80128;Vršac;51988;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;80136;Žabalj;40274;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;80144;Žitište;44033;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;80152;Zrenjanin;48517;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;80179;Inđija;44994;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;80187;Irig;40008;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;80195;Kanjiža;43338;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;80209;Kikinda;46666;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;80217;Kovačica;40586;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;80225;Kovin;44349;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;80233;Kula;41396;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;80241;Mali Iđoš;38930;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;80250;Nova Crnja;44292;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;80268;Novi Bečej;40205;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;80276;Novi Kneževac;41519;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;80284;Novi Sad;54867;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;80292;Opovo;41837;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;80306;Odžaci;41542;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;80314;Pančevo;50722;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;80322;Pećinci;43972;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;80349;Plandište;41789;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;80357;Ruma;43222;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;80365;Senta;46092;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;80373;Sečanj;42950;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;80381;Sombor;44661;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;80390;Srbobran;39641;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;80403;Sremska Mitrovica;46009;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;80411;Sremski Karlovci;45383;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;80420;Stara Pazova;43803;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;80438;Subotica;45327;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;80446;Temerin;42914;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;80454;Titel;39628;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;80462;Vrbas;43056;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;80489;Čoka;40773;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;80497;Šid;41330;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;80519;Petrovaradin;44744;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;89010;Grad Novi Sad;54328;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;RS;REPUBLIC OF SERBIA;50048;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;RS1;SRBIJA – SEVER;54469;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;RS11;Beogradski region;60933;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;RS110;Beogradska oblast;60933;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;RS12;Region Vojvodine;47289;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;RS121;Zapadnobačka oblast;43131;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;RS122;Južnobanatska oblast;48511;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;RS123;Južnobačka oblast;50370;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;RS124;Severnobanatska oblast;44968;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;RS125;Severnobačka oblast;44677;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;RS126;Srednjobanatska oblast;46939;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;RS127;Sremska oblast;44142;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;RS2;SRBIJA – JUG;44024;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;RS21;Region Šumadije i Zapadne Srbije;43450;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;RS211;Zlatiborska oblast;43673;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;RS212;Kolubarska oblast;46376;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;RS213;Mačvanska oblast;42392;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;RS214;Moravička oblast;43621;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;RS215;Pomoravska oblast;41208;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;RS216;Rasinska oblast;41702;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;RS217;Raška oblast;41332;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;RS218;Šumadijska oblast;46525;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;RS22;Region Južne i Istočne Srbije;44743;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;RS221;Borska oblast;49214;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;RS222;Braničevska oblast;48148;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;RS223;Zaječarska oblast;42750;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;RS224;Jablanička oblast;39964;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;RS225;Nišavska oblast;45110;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;RS226;Pirotska oblast;47261;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;RS227;Podunavska oblast;47116;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;RS228;Pčinjska oblast;41562;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2018;RS229;Toplička oblast;41608;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70017;Aleksandrovac;41859;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70025;Aleksinac;44389;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70033;Aranđelovac;48261;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70041;Arilje;39826;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70050;Babušnica;44126;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70068;Bajina Bašta;43210;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70076;Batočina;42711;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70084;Bela Palanka;40177;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70092;Barajevo;47161;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70106;Voždovac;69238;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70114;Vračar;90081;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70122;Grocka;47376;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70149;Zvezdara;69315;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70157;Zemun;61244;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70165;Lazarevac;68888;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70173;Mladenovac;45942;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70181;Novi Beograd;86154;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70190;Obrenovac;55442;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70203;Palilula (Beograd);60412;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70211;Rakovica;61186;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70220;Savski venac;79131;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70238;Sopot;45581;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70246;Stari grad;86459;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70254;Čukarica;65198;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70262;Blace;41302;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70289;Bogatić;42342;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70297;Bojnik;39874;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70319;Boljevac;46671;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70327;Bor;63596;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70335;Bosilegrad;42956;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040103IND01;01;2019;70343;Brus;41988;RSD;RSD;SORS;Average net earnings;A;Normal value
