idindikator;IDTer;nTer;mes;god;IDKD08;nkd08;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
2403040108IND02;RS;REPUBLIC OF SERBIA;04;2020;64;Financial service activities, except insurance and pension funding;157846;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;04;2019;64;Financial service activities, except insurance and pension funding;152115;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;04;2018;64;Financial service activities, except insurance and pension funding;141348;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;03;2025;64;Financial service activities, except insurance and pension funding;263616;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;03;2024;64;Financial service activities, except insurance and pension funding;224925;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;03;2023;64;Financial service activities, except insurance and pension funding;194544;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;03;2022;64;Financial service activities, except insurance and pension funding;176055;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;03;2021;64;Financial service activities, except insurance and pension funding;163070;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;03;2020;64;Financial service activities, except insurance and pension funding;160450;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;03;2019;64;Financial service activities, except insurance and pension funding;151680;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;03;2018;64;Financial service activities, except insurance and pension funding;143274;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;02;2026;64;Financial service activities, except insurance and pension funding;263898;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;02;2025;64;Financial service activities, except insurance and pension funding;240806;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;02;2024;64;Financial service activities, except insurance and pension funding;213525;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;02;2023;64;Financial service activities, except insurance and pension funding;184618;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;02;2022;64;Financial service activities, except insurance and pension funding;165397;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;02;2021;64;Financial service activities, except insurance and pension funding;157475;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;02;2020;64;Financial service activities, except insurance and pension funding;157105;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;02;2019;64;Financial service activities, except insurance and pension funding;147134;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;02;2018;64;Financial service activities, except insurance and pension funding;138697;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;01;2026;64;Financial service activities, except insurance and pension funding;269980;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;01;2025;64;Financial service activities, except insurance and pension funding;242862;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;01;2024;64;Financial service activities, except insurance and pension funding;216253;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;01;2023;64;Financial service activities, except insurance and pension funding;188237;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;01;2022;64;Financial service activities, except insurance and pension funding;169750;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;01;2021;64;Financial service activities, except insurance and pension funding;159282;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;01;2018;64;Financial service activities, except insurance and pension funding;142345;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;01;2018;65;Insurance, reinsurance and pension funding, except compulsory social security;121409;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;01;2021;65;Insurance, reinsurance and pension funding, except compulsory social security;133898;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;01;2022;65;Insurance, reinsurance and pension funding, except compulsory social security;152138;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;01;2023;65;Insurance, reinsurance and pension funding, except compulsory social security;165078;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;01;2024;65;Insurance, reinsurance and pension funding, except compulsory social security;192452;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;01;2025;65;Insurance, reinsurance and pension funding, except compulsory social security;216189;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;01;2026;65;Insurance, reinsurance and pension funding, except compulsory social security;236239;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;02;2018;65;Insurance, reinsurance and pension funding, except compulsory social security;116292;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;02;2019;65;Insurance, reinsurance and pension funding, except compulsory social security;121642;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;02;2020;65;Insurance, reinsurance and pension funding, except compulsory social security;131276;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;02;2021;65;Insurance, reinsurance and pension funding, except compulsory social security;132741;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;02;2022;65;Insurance, reinsurance and pension funding, except compulsory social security;142372;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;02;2023;65;Insurance, reinsurance and pension funding, except compulsory social security;154756;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;02;2024;65;Insurance, reinsurance and pension funding, except compulsory social security;178375;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;02;2025;65;Insurance, reinsurance and pension funding, except compulsory social security;198519;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;02;2026;65;Insurance, reinsurance and pension funding, except compulsory social security;216720;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;03;2018;65;Insurance, reinsurance and pension funding, except compulsory social security;115236;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;03;2019;65;Insurance, reinsurance and pension funding, except compulsory social security;123787;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;03;2020;65;Insurance, reinsurance and pension funding, except compulsory social security;132469;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;03;2021;65;Insurance, reinsurance and pension funding, except compulsory social security;138736;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;03;2022;65;Insurance, reinsurance and pension funding, except compulsory social security;144972;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;03;2023;65;Insurance, reinsurance and pension funding, except compulsory social security;158397;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;03;2024;65;Insurance, reinsurance and pension funding, except compulsory social security;183136;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;03;2025;65;Insurance, reinsurance and pension funding, except compulsory social security;196124;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;04;2018;65;Insurance, reinsurance and pension funding, except compulsory social security;115835;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;04;2019;65;Insurance, reinsurance and pension funding, except compulsory social security;124728;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;04;2020;65;Insurance, reinsurance and pension funding, except compulsory social security;129548;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;04;2021;65;Insurance, reinsurance and pension funding, except compulsory social security;139740;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;04;2022;65;Insurance, reinsurance and pension funding, except compulsory social security;144615;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;04;2023;65;Insurance, reinsurance and pension funding, except compulsory social security;157519;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;04;2024;65;Insurance, reinsurance and pension funding, except compulsory social security;183152;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;04;2025;65;Insurance, reinsurance and pension funding, except compulsory social security;206107;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;05;2018;65;Insurance, reinsurance and pension funding, except compulsory social security;116871;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;05;2019;65;Insurance, reinsurance and pension funding, except compulsory social security;124822;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;05;2020;65;Insurance, reinsurance and pension funding, except compulsory social security;129326;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;05;2021;65;Insurance, reinsurance and pension funding, except compulsory social security;140376;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;05;2022;65;Insurance, reinsurance and pension funding, except compulsory social security;145733;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;05;2023;65;Insurance, reinsurance and pension funding, except compulsory social security;158241;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;05;2024;65;Insurance, reinsurance and pension funding, except compulsory social security;185226;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;05;2025;65;Insurance, reinsurance and pension funding, except compulsory social security;205399;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;06;2018;65;Insurance, reinsurance and pension funding, except compulsory social security;116645;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;06;2019;65;Insurance, reinsurance and pension funding, except compulsory social security;123786;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;06;2020;65;Insurance, reinsurance and pension funding, except compulsory social security;131321;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;06;2021;65;Insurance, reinsurance and pension funding, except compulsory social security;140017;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;06;2022;65;Insurance, reinsurance and pension funding, except compulsory social security;145788;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;06;2023;65;Insurance, reinsurance and pension funding, except compulsory social security;159101;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;06;2024;65;Insurance, reinsurance and pension funding, except compulsory social security;184243;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;06;2025;65;Insurance, reinsurance and pension funding, except compulsory social security;206137;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;07;2018;65;Insurance, reinsurance and pension funding, except compulsory social security;117122;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;07;2019;65;Insurance, reinsurance and pension funding, except compulsory social security;124019;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;07;2020;65;Insurance, reinsurance and pension funding, except compulsory social security;131463;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;07;2021;65;Insurance, reinsurance and pension funding, except compulsory social security;139677;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;07;2022;65;Insurance, reinsurance and pension funding, except compulsory social security;146883;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;07;2023;65;Insurance, reinsurance and pension funding, except compulsory social security;160352;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;07;2024;65;Insurance, reinsurance and pension funding, except compulsory social security;184771;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;07;2025;65;Insurance, reinsurance and pension funding, except compulsory social security;206548;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;08;2018;65;Insurance, reinsurance and pension funding, except compulsory social security;117478;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;08;2019;65;Insurance, reinsurance and pension funding, except compulsory social security;124070;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;08;2020;65;Insurance, reinsurance and pension funding, except compulsory social security;131149;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;08;2021;65;Insurance, reinsurance and pension funding, except compulsory social security;139578;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;08;2022;65;Insurance, reinsurance and pension funding, except compulsory social security;147447;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;08;2023;65;Insurance, reinsurance and pension funding, except compulsory social security;160777;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;08;2024;65;Insurance, reinsurance and pension funding, except compulsory social security;184482;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;08;2025;65;Insurance, reinsurance and pension funding, except compulsory social security;207122;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;09;2018;65;Insurance, reinsurance and pension funding, except compulsory social security;117155;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;09;2019;65;Insurance, reinsurance and pension funding, except compulsory social security;124126;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;09;2020;65;Insurance, reinsurance and pension funding, except compulsory social security;131111;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;09;2021;65;Insurance, reinsurance and pension funding, except compulsory social security;139432;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;09;2022;65;Insurance, reinsurance and pension funding, except compulsory social security;147486;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;09;2023;65;Insurance, reinsurance and pension funding, except compulsory social security;161057;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;09;2024;65;Insurance, reinsurance and pension funding, except compulsory social security;183804;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;09;2025;65;Insurance, reinsurance and pension funding, except compulsory social security;206403;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;10;2018;65;Insurance, reinsurance and pension funding, except compulsory social security;117325;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;10;2019;65;Insurance, reinsurance and pension funding, except compulsory social security;124316;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;10;2020;65;Insurance, reinsurance and pension funding, except compulsory social security;131355;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;10;2021;65;Insurance, reinsurance and pension funding, except compulsory social security;139375;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;10;2022;65;Insurance, reinsurance and pension funding, except compulsory social security;147589;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;10;2023;65;Insurance, reinsurance and pension funding, except compulsory social security;162520;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;10;2024;65;Insurance, reinsurance and pension funding, except compulsory social security;183900;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;10;2025;65;Insurance, reinsurance and pension funding, except compulsory social security;206227;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;11;2018;65;Insurance, reinsurance and pension funding, except compulsory social security;117010;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;11;2019;65;Insurance, reinsurance and pension funding, except compulsory social security;124196;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;11;2020;65;Insurance, reinsurance and pension funding, except compulsory social security;131237;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;11;2021;65;Insurance, reinsurance and pension funding, except compulsory social security;139385;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;11;2022;65;Insurance, reinsurance and pension funding, except compulsory social security;147541;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;11;2023;65;Insurance, reinsurance and pension funding, except compulsory social security;162635;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;11;2024;65;Insurance, reinsurance and pension funding, except compulsory social security;183663;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;11;2025;65;Insurance, reinsurance and pension funding, except compulsory social security;205596;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;12;2018;65;Insurance, reinsurance and pension funding, except compulsory social security;117130;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;12;2019;65;Insurance, reinsurance and pension funding, except compulsory social security;124275;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;12;2020;65;Insurance, reinsurance and pension funding, except compulsory social security;132506;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;12;2021;65;Insurance, reinsurance and pension funding, except compulsory social security;139350;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;12;2022;65;Insurance, reinsurance and pension funding, except compulsory social security;147928;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;12;2023;65;Insurance, reinsurance and pension funding, except compulsory social security;162822;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;12;2024;65;Insurance, reinsurance and pension funding, except compulsory social security;183963;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;12;2025;65;Insurance, reinsurance and pension funding, except compulsory social security;206052;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;12;2025;66;Activities auxiliary to financial services and insurance activities;126236;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;12;2024;66;Activities auxiliary to financial services and insurance activities;110422;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;12;2023;66;Activities auxiliary to financial services and insurance activities;95009;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;12;2022;66;Activities auxiliary to financial services and insurance activities;85228;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;12;2021;66;Activities auxiliary to financial services and insurance activities;74927;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;12;2020;66;Activities auxiliary to financial services and insurance activities;69407;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;12;2019;66;Activities auxiliary to financial services and insurance activities;68173;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;12;2018;66;Activities auxiliary to financial services and insurance activities;56181;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;11;2025;66;Activities auxiliary to financial services and insurance activities;123571;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;11;2024;66;Activities auxiliary to financial services and insurance activities;108852;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;11;2023;66;Activities auxiliary to financial services and insurance activities;93510;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;11;2022;66;Activities auxiliary to financial services and insurance activities;83677;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;11;2021;66;Activities auxiliary to financial services and insurance activities;73344;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;11;2020;66;Activities auxiliary to financial services and insurance activities;68565;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;11;2019;66;Activities auxiliary to financial services and insurance activities;67534;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;11;2018;66;Activities auxiliary to financial services and insurance activities;55903;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;10;2025;66;Activities auxiliary to financial services and insurance activities;122879;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;10;2024;66;Activities auxiliary to financial services and insurance activities;108197;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;10;2023;66;Activities auxiliary to financial services and insurance activities;93217;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;10;2022;66;Activities auxiliary to financial services and insurance activities;83193;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;10;2021;66;Activities auxiliary to financial services and insurance activities;73000;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;10;2020;66;Activities auxiliary to financial services and insurance activities;68749;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;10;2019;66;Activities auxiliary to financial services and insurance activities;67538;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;10;2018;66;Activities auxiliary to financial services and insurance activities;56091;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;09;2025;66;Activities auxiliary to financial services and insurance activities;122333;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;09;2024;66;Activities auxiliary to financial services and insurance activities;107950;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;09;2023;66;Activities auxiliary to financial services and insurance activities;92711;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;09;2022;66;Activities auxiliary to financial services and insurance activities;83043;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;09;2021;66;Activities auxiliary to financial services and insurance activities;72980;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;09;2020;66;Activities auxiliary to financial services and insurance activities;68845;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;09;2019;66;Activities auxiliary to financial services and insurance activities;67451;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;09;2018;66;Activities auxiliary to financial services and insurance activities;56355;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;08;2025;66;Activities auxiliary to financial services and insurance activities;121823;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;08;2024;66;Activities auxiliary to financial services and insurance activities;108213;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;08;2023;66;Activities auxiliary to financial services and insurance activities;92411;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;08;2022;66;Activities auxiliary to financial services and insurance activities;82978;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;08;2021;66;Activities auxiliary to financial services and insurance activities;72995;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;08;2020;66;Activities auxiliary to financial services and insurance activities;69008;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;08;2019;66;Activities auxiliary to financial services and insurance activities;67574;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;08;2018;66;Activities auxiliary to financial services and insurance activities;56977;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040108IND02;RS;REPUBLIC OF SERBIA;07;2025;66;Activities auxiliary to financial services and insurance activities;122217;RSD;RSD;SORS;Average gross earnings;A;Normal value
