idindikator;IDTer;nTer;mes;god;IDModalitetRegZap;nModalitetRegZap;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K3;2017;03;Registered individual agricultural producers (farmers);39576;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K3;2017;0;Registered employment - total;363859;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K3;2017;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");273429;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K3;2017;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");72055;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K3;2017;03;Registered individual agricultural producers (farmers);18375;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS23;Region Kosovo i Metohija;K3;2017;0;Registered employment - total;;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS23;Region Kosovo i Metohija;K3;2017;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS23;Region Kosovo i Metohija;K3;2017;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS23;Region Kosovo i Metohija;K3;2017;03;Registered individual agricultural producers (farmers);;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS;REPUBLIC OF SERBIA;K3;2018;0;Registered employment - total;2146842;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS;REPUBLIC OF SERBIA;K3;2018;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");1699260;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS;REPUBLIC OF SERBIA;K3;2018;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");370016;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS;REPUBLIC OF SERBIA;K3;2018;03;Registered individual agricultural producers (farmers);77566;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K3;2018;0;Registered employment - total;1270880;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K3;2018;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");1066492;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K3;2018;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");179901;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K3;2018;03;Registered individual agricultural producers (farmers);24487;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K3;2018;0;Registered employment - total;720974;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K3;2018;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");632143;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K3;2018;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");86129;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K3;2018;03;Registered individual agricultural producers (farmers);2702;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K3;2018;0;Registered employment - total;549906;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K3;2018;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");434349;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K3;2018;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");93772;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K3;2018;03;Registered individual agricultural producers (farmers);21785;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K3;2018;0;Registered employment - total;875962;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K3;2018;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");632768;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K3;2018;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");190115;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K3;2018;03;Registered individual agricultural producers (farmers);53079;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K3;2018;0;Registered employment - total;505815;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K3;2018;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");355909;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K3;2018;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");113372;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K3;2018;03;Registered individual agricultural producers (farmers);36534;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K3;2018;0;Registered employment - total;370147;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K3;2018;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");276859;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K3;2018;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");76743;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K3;2018;03;Registered individual agricultural producers (farmers);16545;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS23;Region Kosovo i Metohija;K3;2018;0;Registered employment - total;;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS23;Region Kosovo i Metohija;K3;2018;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS23;Region Kosovo i Metohija;K3;2018;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS23;Region Kosovo i Metohija;K3;2018;03;Registered individual agricultural producers (farmers);;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS;REPUBLIC OF SERBIA;K3;2019;0;Registered employment - total;2180420;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS;REPUBLIC OF SERBIA;K3;2019;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");1728348;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS;REPUBLIC OF SERBIA;K3;2019;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");381152;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS;REPUBLIC OF SERBIA;K3;2019;03;Registered individual agricultural producers (farmers);70920;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K3;2019;0;Registered employment - total;1295229;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K3;2019;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");1085812;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K3;2019;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");186746;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K3;2019;03;Registered individual agricultural producers (farmers);22671;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K3;2019;0;Registered employment - total;744270;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K3;2019;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");651414;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K3;2019;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");90397;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K3;2019;03;Registered individual agricultural producers (farmers);2460;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K3;2019;0;Registered employment - total;550959;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K3;2019;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");434398;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K3;2019;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");96350;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K3;2019;03;Registered individual agricultural producers (farmers);20211;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K3;2019;0;Registered employment - total;885191;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K3;2019;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");642537;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K3;2019;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");194405;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K3;2019;03;Registered individual agricultural producers (farmers);48249;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K3;2019;0;Registered employment - total;510966;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K3;2019;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");361258;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K3;2019;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");116455;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K3;2019;03;Registered individual agricultural producers (farmers);33253;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K3;2019;0;Registered employment - total;374225;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K3;2019;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");281279;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K3;2019;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");77950;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K3;2019;03;Registered individual agricultural producers (farmers);14996;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS23;Region Kosovo i Metohija;K3;2019;0;Registered employment - total;;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS23;Region Kosovo i Metohija;K3;2019;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS23;Region Kosovo i Metohija;K3;2019;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS23;Region Kosovo i Metohija;K3;2019;03;Registered individual agricultural producers (farmers);;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS;REPUBLIC OF SERBIA;K3;2020;0;Registered employment - total;2224842;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS;REPUBLIC OF SERBIA;K3;2020;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");1768027;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS;REPUBLIC OF SERBIA;K3;2020;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");391277;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS;REPUBLIC OF SERBIA;K3;2020;03;Registered individual agricultural producers (farmers);65538;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K3;2020;0;Registered employment - total;1324523;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K3;2020;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");1112253;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K3;2020;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");191174;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K3;2020;03;Registered individual agricultural producers (farmers);21096;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K3;2020;0;Registered employment - total;760772;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K3;2020;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");666176;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K3;2020;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");92293;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K3;2020;03;Registered individual agricultural producers (farmers);2303;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K3;2020;0;Registered employment - total;563752;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K3;2020;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");446078;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K3;2020;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");98881;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K3;2020;03;Registered individual agricultural producers (farmers);18793;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K3;2020;0;Registered employment - total;900318;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K3;2020;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");655773;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K3;2020;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");200103;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K3;2020;03;Registered individual agricultural producers (farmers);44442;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K3;2020;0;Registered employment - total;517617;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K3;2020;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");366626;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K3;2020;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");120368;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K3;2020;03;Registered individual agricultural producers (farmers);30624;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K3;2020;0;Registered employment - total;382700;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K3;2020;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");289148;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K3;2020;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");79735;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K3;2020;03;Registered individual agricultural producers (farmers);13817;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS23;Region Kosovo i Metohija;K3;2020;0;Registered employment - total;;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS23;Region Kosovo i Metohija;K3;2020;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS23;Region Kosovo i Metohija;K3;2020;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS23;Region Kosovo i Metohija;K3;2020;03;Registered individual agricultural producers (farmers);;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS;REPUBLIC OF SERBIA;K3;2021;0;Registered employment - total;2287459;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS;REPUBLIC OF SERBIA;K3;2021;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");1823955;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS;REPUBLIC OF SERBIA;K3;2021;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");403293;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS;REPUBLIC OF SERBIA;K3;2021;03;Registered individual agricultural producers (farmers);60211;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K3;2021;0;Registered employment - total;1367713;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K3;2021;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");1150292;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K3;2021;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");197697;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K3;2021;03;Registered individual agricultural producers (farmers);19724;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K3;2021;0;Registered employment - total;788949;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K3;2021;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");691530;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K3;2021;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");95276;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K3;2021;03;Registered individual agricultural producers (farmers);2143;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K3;2021;0;Registered employment - total;578764;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K3;2021;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");458762;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K3;2021;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");102421;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K3;2021;03;Registered individual agricultural producers (farmers);17581;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K3;2021;0;Registered employment - total;919746;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K3;2021;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");673663;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K3;2021;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");205596;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K3;2021;03;Registered individual agricultural producers (farmers);40487;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K3;2021;0;Registered employment - total;526504;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K3;2021;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");375121;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K3;2021;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");123423;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K3;2021;03;Registered individual agricultural producers (farmers);27960;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K3;2021;0;Registered employment - total;393241;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K3;2021;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");298542;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K3;2021;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");82173;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K3;2021;03;Registered individual agricultural producers (farmers);12526;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS23;Region Kosovo i Metohija;K3;2021;0;Registered employment - total;;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS23;Region Kosovo i Metohija;K3;2021;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS23;Region Kosovo i Metohija;K3;2021;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS23;Region Kosovo i Metohija;K3;2021;03;Registered individual agricultural producers (farmers);;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS;REPUBLIC OF SERBIA;K3;2022;0;Registered employment - total;2308955;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS;REPUBLIC OF SERBIA;K3;2022;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");1856035;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS;REPUBLIC OF SERBIA;K3;2022;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");397247;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS;REPUBLIC OF SERBIA;K3;2022;03;Registered individual agricultural producers (farmers);55673;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K3;2022;0;Registered employment - total;1389743;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K3;2022;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");1175801;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K3;2022;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");195443;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K3;2022;03;Registered individual agricultural producers (farmers);18499;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K3;2022;0;Registered employment - total;811737;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
