idindikator;mes;god;IDTer;nTer;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
2403040403IND02;00;2018;80195;Kanjiža;59738;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;80209;Kikinda;63917;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;80217;Kovačica;54906;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;80225;Kovin;60056;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;80233;Kula;56670;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;80241;Mali Iđoš;53328;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;80250;Nova Crnja;60332;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;80268;Novi Bečej;55339;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;80276;Novi Kneževac;57934;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;80284;Novi Sad;75571;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;80292;Opovo;57554;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;80306;Odžaci;56441;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;80314;Pančevo;68264;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;80322;Pećinci;61215;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;80349;Plandište;57677;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;80357;Ruma;60165;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;80365;Senta;63428;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;80373;Sečanj;59390;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;80381;Sombor;61180;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;80390;Srbobran;53468;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;80403;Sremska Mitrovica;63797;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;80411;Sremski Karlovci;63876;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;80420;Stara Pazova;61868;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;80438;Subotica;64218;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;80446;Temerin;58824;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;80454;Titel;53822;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;80462;Vrbas;58961;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;80489;Čoka;56356;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;80497;Šid;56328;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;80519;Petrovaradin;61824;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;89010;Grad Novi Sad;74846;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;RS;REPUBLIC OF SERBIA;68629;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;RS1;SRBIJA – SEVER;74970;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;RS11;Beogradski region;83941;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;RS110;Beogradska oblast;83941;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;RS12;Region Vojvodine;65103;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;RS121;Zapadnobačka oblast;59067;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;RS122;Južnobanatska oblast;65735;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;RS123;Južnobačka oblast;69040;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;RS124;Severnobanatska oblast;61824;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;RS125;Severnobačka oblast;63160;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;RS126;Srednjobanatska oblast;64616;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;RS127;Sremska oblast;61558;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;RS2;SRBIJA – JUG;60058;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;RS21;Region Šumadije i Zapadne Srbije;59337;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;RS211;Zlatiborska oblast;59451;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;RS212;Kolubarska oblast;63483;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;RS213;Mačvanska oblast;57515;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;RS214;Moravička oblast;60542;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;RS215;Pomoravska oblast;56041;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;RS216;Rasinska oblast;56665;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;RS217;Raška oblast;55953;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;RS218;Šumadijska oblast;63995;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;RS22;Region Južne i Istočne Srbije;60966;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;RS221;Borska oblast;67393;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;RS222;Braničevska oblast;65211;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;RS223;Zaječarska oblast;57754;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;RS224;Jablanička oblast;53957;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;RS225;Nišavska oblast;61579;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;RS226;Pirotska oblast;66704;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;RS227;Podunavska oblast;64417;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;RS228;Pčinjska oblast;56586;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2018;RS229;Toplička oblast;55699;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2019;70017;Aleksandrovac;58055;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2019;70025;Aleksinac;61129;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2019;70033;Aranđelovac;67050;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2019;70041;Arilje;55777;RSD;RSD;SORS;Average gross earnings;A;Normal value
2403040403IND02;00;2019;70050;Babušnica;60874;RSD;RSD;SORS;Average gross earnings;A;Normal value
