idindikator;IDTer;nTer;mes;god;IDPol;nPol;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
24021308IND01;70874;Novi Pazar;K2;2019;2;Female;8297;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;70882;Osečina;K2;2019;0;Total;2851;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;70882;Osečina;K2;2019;1;Male;1923;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;70882;Osečina;K2;2019;2;Female;928;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;70904;Paraćin;K2;2019;0;Total;12107;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;70904;Paraćin;K2;2019;1;Male;6821;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;70904;Paraćin;K2;2019;2;Female;5286;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;70912;Petrovac na Mlavi;K2;2019;0;Total;6937;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;70912;Petrovac na Mlavi;K2;2019;1;Male;4019;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;70912;Petrovac na Mlavi;K2;2019;2;Female;2917;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;70939;Pirot;K2;2019;0;Total;16392;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;70939;Pirot;K2;2019;1;Male;9612;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;70939;Pirot;K2;2019;2;Female;6781;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;70947;Požarevac;K2;2019;0;Total;18677;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;70947;Požarevac;K2;2019;1;Male;10174;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;70947;Požarevac;K2;2019;2;Female;8503;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;70955;Požega;K2;2019;0;Total;8628;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;70955;Požega;K2;2019;1;Male;4795;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;70955;Požega;K2;2019;2;Female;3833;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;70963;Preševo;K2;2019;0;Total;3932;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;70963;Preševo;K2;2019;1;Male;2807;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;70963;Preševo;K2;2019;2;Female;1125;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;70971;Priboj;K2;2019;0;Total;5415;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;70971;Priboj;K2;2019;1;Male;3174;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;70971;Priboj;K2;2019;2;Female;2242;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;70980;Prijepolje;K2;2019;0;Total;8044;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;70980;Prijepolje;K2;2019;1;Male;4584;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;70980;Prijepolje;K2;2019;2;Female;3460;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;70998;Prokuplje;K2;2019;0;Total;12248;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;70998;Prokuplje;K2;2019;1;Male;6320;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;70998;Prokuplje;K2;2019;2;Female;5928;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71005;Ražanj;K2;2019;0;Total;1594;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71005;Ražanj;K2;2019;1;Male;1063;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71005;Ražanj;K2;2019;2;Female;531;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71013;Rača;K2;2019;0;Total;2891;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71013;Rača;K2;2019;1;Male;1780;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71013;Rača;K2;2019;2;Female;1112;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71021;Raška;K2;2019;0;Total;6478;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71021;Raška;K2;2019;1;Male;3724;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71021;Raška;K2;2019;2;Female;2753;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71030;Rekovac;K2;2019;0;Total;1861;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71030;Rekovac;K2;2019;1;Male;1152;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71030;Rekovac;K2;2019;2;Female;709;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71048;Jagodina;K2;2019;0;Total;19045;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71048;Jagodina;K2;2019;1;Male;10102;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71048;Jagodina;K2;2019;2;Female;8943;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71056;Svilajnac;K2;2019;0;Total;5508;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71056;Svilajnac;K2;2019;1;Male;3064;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71056;Svilajnac;K2;2019;2;Female;2443;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71064;Svrljig;K2;2019;0;Total;2803;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71064;Svrljig;K2;2019;1;Male;1678;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71064;Svrljig;K2;2019;2;Female;1125;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71072;Sjenica;K2;2019;0;Total;5013;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71072;Sjenica;K2;2019;1;Male;3020;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71072;Sjenica;K2;2019;2;Female;1993;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71099;Smederevo;K2;2019;0;Total;30220;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71099;Smederevo;K2;2019;1;Male;17411;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71099;Smederevo;K2;2019;2;Female;12809;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71102;Smederevska Palanka;K2;2019;0;Total;11497;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71102;Smederevska Palanka;K2;2019;1;Male;6847;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71102;Smederevska Palanka;K2;2019;2;Female;4650;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71129;Sokobanja;K2;2019;0;Total;3590;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71129;Sokobanja;K2;2019;1;Male;2064;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71129;Sokobanja;K2;2019;2;Female;1526;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71137;Surdulica;K2;2019;0;Total;4797;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71137;Surdulica;K2;2019;1;Male;2856;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71137;Surdulica;K2;2019;2;Female;1941;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71145;Užice;K2;2019;0;Total;24907;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71145;Užice;K2;2019;1;Male;12978;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71145;Užice;K2;2019;2;Female;11929;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71153;Topola;K2;2019;0;Total;5618;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71153;Topola;K2;2019;1;Male;3690;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71153;Topola;K2;2019;2;Female;1927;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71161;Trgovište;K2;2019;0;Total;1431;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71161;Trgovište;K2;2019;1;Male;949;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71161;Trgovište;K2;2019;2;Female;482;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71170;Trstenik;K2;2019;0;Total;9949;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71170;Trstenik;K2;2019;1;Male;5828;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71170;Trstenik;K2;2019;2;Female;4121;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71188;Tutin;K2;2019;0;Total;4944;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71188;Tutin;K2;2019;1;Male;3198;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71188;Tutin;K2;2019;2;Female;1746;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71196;Ćićevac;K2;2019;0;Total;2437;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71196;Ćićevac;K2;2019;1;Male;1441;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71196;Ćićevac;K2;2019;2;Female;996;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71200;Ćuprija;K2;2019;0;Total;7253;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71200;Ćuprija;K2;2019;1;Male;3888;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71200;Ćuprija;K2;2019;2;Female;3365;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71218;Ub;K2;2019;0;Total;7624;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71218;Ub;K2;2019;1;Male;5053;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71218;Ub;K2;2019;2;Female;2571;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71226;Crna Trava;K2;2019;0;Total;306;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71226;Crna Trava;K2;2019;1;Male;196;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71226;Crna Trava;K2;2019;2;Female;110;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71234;Čajetina;K2;2019;0;Total;4436;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71234;Čajetina;K2;2019;1;Male;2367;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71234;Čajetina;K2;2019;2;Female;2069;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71242;Čačak;K2;2019;0;Total;35972;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71242;Čačak;K2;2019;1;Male;19228;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71242;Čačak;K2;2019;2;Female;16744;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71269;Šabac;K2;2019;0;Total;34912;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71269;Šabac;K2;2019;1;Male;19223;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71269;Šabac;K2;2019;2;Female;15689;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71277;Lapovo;K2;2019;0;Total;2073;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71277;Lapovo;K2;2019;1;Male;1195;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71277;Lapovo;K2;2019;2;Female;878;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71285;Niška Banja;K2;2019;0;Total;4164;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71285;Niška Banja;K2;2019;1;Male;2306;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71285;Niška Banja;K2;2019;2;Female;1858;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71293;Surčin;K2;2019;0;Total;15143;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71293;Surčin;K2;2019;1;Male;8033;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71293;Surčin;K2;2019;2;Female;7110;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71307;Pantelej;K2;2019;0;Total;16091;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71307;Pantelej;K2;2019;1;Male;8075;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71307;Pantelej;K2;2019;2;Female;8016;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71315;Crveni Krst;K2;2019;0;Total;9774;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71315;Crveni Krst;K2;2019;1;Male;5155;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71315;Crveni Krst;K2;2019;2;Female;4620;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71323;Palilula (Niš);K2;2019;0;Total;23462;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71323;Palilula (Niš);K2;2019;1;Male;11810;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71323;Palilula (Niš);K2;2019;2;Female;11652;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71331;Medijana;K2;2019;0;Total;29869;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71331;Medijana;K2;2019;1;Male;14123;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71331;Medijana;K2;2019;2;Female;15745;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71340;Kostolac;K2;2019;0;Total;3813;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71340;Kostolac;K2;2019;1;Male;2466;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71340;Kostolac;K2;2019;2;Female;1348;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71358;Vranjska Banja;K2;2019;0;Total;2039;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71358;Vranjska Banja;K2;2019;1;Male;1208;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71358;Vranjska Banja;K2;2019;2;Female;831;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71366;Sevojno;K2;2019;0;Total;1260;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71366;Sevojno;K2;2019;1;Male;647;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;71366;Sevojno;K2;2019;2;Female;614;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;79022;Grad Niš;K2;2019;0;Total;83360;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;79022;Grad Niš;K2;2019;1;Male;41469;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;79022;Grad Niš;K2;2019;2;Female;41891;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;79049;Grad Požarevac;K2;2019;0;Total;22491;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;79049;Grad Požarevac;K2;2019;1;Male;12640;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;79049;Grad Požarevac;K2;2019;2;Female;9851;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;79057;Grad Vranje;K2;2019;0;Total;24016;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;79057;Grad Vranje;K2;2019;1;Male;12997;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;79057;Grad Vranje;K2;2019;2;Female;11018;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;79065;Grad Užice;K2;2019;0;Total;26167;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;79065;Grad Užice;K2;2019;1;Male;13624;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;79065;Grad Užice;K2;2019;2;Female;12543;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80012;Ada;K2;2019;0;Total;4247;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80012;Ada;K2;2019;1;Male;2387;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80012;Ada;K2;2019;2;Female;1860;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80039;Alibunar;K2;2019;0;Total;4381;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80039;Alibunar;K2;2019;1;Male;2603;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80039;Alibunar;K2;2019;2;Female;1778;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80047;Apatin;K2;2019;0;Total;6530;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80047;Apatin;K2;2019;1;Male;3476;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80047;Apatin;K2;2019;2;Female;3055;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80055;Bač;K2;2019;0;Total;3122;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80055;Bač;K2;2019;1;Male;1851;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80055;Bač;K2;2019;2;Female;1271;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80063;Bačka Palanka;K2;2019;0;Total;16866;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80063;Bačka Palanka;K2;2019;1;Male;9283;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80063;Bačka Palanka;K2;2019;2;Female;7583;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80071;Bačka Topola;K2;2019;0;Total;8575;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80071;Bačka Topola;K2;2019;1;Male;4907;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80071;Bačka Topola;K2;2019;2;Female;3668;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80080;Bački Petrovac;K2;2019;0;Total;4191;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80080;Bački Petrovac;K2;2019;1;Male;2339;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80080;Bački Petrovac;K2;2019;2;Female;1852;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80098;Bela Crkva;K2;2019;0;Total;3398;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80098;Bela Crkva;K2;2019;1;Male;1885;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80098;Bela Crkva;K2;2019;2;Female;1513;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80101;Beočin;K2;2019;0;Total;4602;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80101;Beočin;K2;2019;1;Male;2628;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80101;Beočin;K2;2019;2;Female;1974;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80110;Bečej;K2;2019;0;Total;9319;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80110;Bečej;K2;2019;1;Male;5388;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80110;Bečej;K2;2019;2;Female;3931;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80128;Vršac;K2;2019;0;Total;14670;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80128;Vršac;K2;2019;1;Male;7613;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80128;Vršac;K2;2019;2;Female;7056;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80136;Žabalj;K2;2019;0;Total;6955;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80136;Žabalj;K2;2019;1;Male;4053;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80136;Žabalj;K2;2019;2;Female;2902;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80144;Žitište;K2;2019;0;Total;3923;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80144;Žitište;K2;2019;1;Male;2438;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80144;Žitište;K2;2019;2;Female;1484;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80152;Zrenjanin;K2;2019;0;Total;36986;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80152;Zrenjanin;K2;2019;1;Male;20010;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80152;Zrenjanin;K2;2019;2;Female;16976;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80179;Inđija;K2;2019;0;Total;15245;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80179;Inđija;K2;2019;1;Male;8140;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80179;Inđija;K2;2019;2;Female;7105;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80187;Irig;K2;2019;0;Total;2791;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80187;Irig;K2;2019;1;Male;1596;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80187;Irig;K2;2019;2;Female;1195;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80195;Kanjiža;K2;2019;0;Total;5831;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80195;Kanjiža;K2;2019;1;Male;3370;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80195;Kanjiža;K2;2019;2;Female;2461;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80209;Kikinda;K2;2019;0;Total;17085;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80209;Kikinda;K2;2019;1;Male;9525;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80209;Kikinda;K2;2019;2;Female;7560;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80217;Kovačica;K2;2019;0;Total;5393;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
24021308IND01;80217;Kovačica;K2;2019;1;Male;3388;NR;number;SORS;Registered employment by sex and municipalities of residence (NSTJ);A;Normal value
