idindikator;mes;god;IDTer;nTer;IDJavniSEK;nJavniSEK;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
2403040110IND01;04;2020;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;70894;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2020;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;73788;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2020;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;79209;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2020;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;56198;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2021;RS;REPUBLIC OF SERBIA;0;Total;63912;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2021;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;73749;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2021;RS;REPUBLIC OF SERBIA;0_JS;Public sector;72143;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2021;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;60387;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2021;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;81896;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2021;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;62404;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2021;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;71635;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2021;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;74436;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2021;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;65434;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2021;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;74815;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2021;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;77818;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2021;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;82967;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2021;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;59571;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2022;RS;REPUBLIC OF SERBIA;0;Total;72305;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2022;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;79342;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2022;RS;REPUBLIC OF SERBIA;0_JS;Public sector;78113;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2022;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;69872;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2022;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;87774;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2022;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;67634;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2022;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;77724;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2022;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;79879;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2022;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;70318;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2022;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;82604;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2022;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;86124;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2022;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;89232;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2022;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;65007;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2023;RS;REPUBLIC OF SERBIA;0;Total;83360;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2023;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;88306;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2023;RS;REPUBLIC OF SERBIA;0_JS;Public sector;87106;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2023;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;81842;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2023;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;96352;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2023;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;77230;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2023;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;86731;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2023;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;86499;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2023;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;78905;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2023;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;94261;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2023;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;98415;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2023;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;104156;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2023;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;73296;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2024;RS;REPUBLIC OF SERBIA;0;Total;95873;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2024;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;101770;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2024;RS;REPUBLIC OF SERBIA;0_JS;Public sector;100039;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2024;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;94192;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2024;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;110999;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2024;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;89188;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2024;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;99503;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2024;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;97973;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2024;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;93070;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2024;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;106862;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2024;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;111687;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2024;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;106982;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2024;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;82847;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2025;RS;REPUBLIC OF SERBIA;0;Total;107073;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2025;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;114724;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2025;RS;REPUBLIC OF SERBIA;0_JS;Public sector;110966;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2025;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;105528;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2025;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;124819;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2025;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;101025;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2025;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;109805;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2025;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;108174;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2025;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;101050;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2025;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;119184;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2025;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;124715;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2025;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;116013;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;04;2025;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;91894;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2018;RS;REPUBLIC OF SERBIA;0;Total;49355;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2018;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;59764;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2018;RS;REPUBLIC OF SERBIA;0_JS;Public sector;55551;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2018;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;46208;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2018;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;67745;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2018;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;47762;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2018;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;54160;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2018;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;50569;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2018;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;52403;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2018;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;59007;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2018;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;61287;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2018;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;61582;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2018;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;47628;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2019;RS;REPUBLIC OF SERBIA;0;Total;54252;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2019;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;65406;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2019;RS;REPUBLIC OF SERBIA;0_JS;Public sector;60839;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2019;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;51145;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2019;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;74858;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2019;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;52257;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2019;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;59369;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2019;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;55598;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2019;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;57138;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2019;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;64861;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2019;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;67485;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2019;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;70184;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2019;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;51604;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2020;RS;REPUBLIC OF SERBIA;0;Total;59116;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2020;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;71789;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2020;RS;REPUBLIC OF SERBIA;0_JS;Public sector;67285;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2020;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;55463;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2020;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;80753;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2020;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;59348;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2020;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;65843;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2020;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;63940;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2020;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;62280;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2020;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;70842;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2020;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;73722;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2020;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;78141;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2020;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;56230;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2021;RS;REPUBLIC OF SERBIA;0;Total;64137;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2021;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;73787;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2021;RS;REPUBLIC OF SERBIA;0_JS;Public sector;72371;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2021;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;60618;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2021;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;81919;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2021;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;62480;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2021;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;71923;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2021;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;74730;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2021;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;65568;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2021;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;75236;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2021;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;78320;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2021;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;82042;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2021;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;59662;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2022;RS;REPUBLIC OF SERBIA;0;Total;72680;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2022;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;79553;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2022;RS;REPUBLIC OF SERBIA;0_JS;Public sector;78225;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2022;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;70358;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2022;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;87959;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2022;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;67910;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2022;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;77805;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2022;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;79784;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2022;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;70584;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2022;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;82673;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2022;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;86218;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2022;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;88399;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2022;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;65018;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2023;RS;REPUBLIC OF SERBIA;0;Total;83935;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2023;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;88967;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2023;RS;REPUBLIC OF SERBIA;0_JS;Public sector;87414;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2023;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;82526;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2023;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;96961;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2023;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;77962;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2023;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;86928;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2023;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;86711;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2023;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;79308;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2023;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;94252;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2023;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;98379;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2023;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;102768;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2023;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;73500;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2024;RS;REPUBLIC OF SERBIA;0;Total;96735;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2024;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;102791;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2024;RS;REPUBLIC OF SERBIA;0_JS;Public sector;100759;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2024;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;95110;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2024;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;111685;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2024;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;90691;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2024;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;100130;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2024;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;98927;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2024;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;93376;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2024;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;107454;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2024;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;112310;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2024;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;107200;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2024;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;83307;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2025;RS;REPUBLIC OF SERBIA;0;Total;107199;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2025;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;114590;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2025;RS;REPUBLIC OF SERBIA;0_JS;Public sector;111005;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2025;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;105689;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2025;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;124234;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2025;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;101510;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2025;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;109901;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2025;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;108285;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2025;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;101224;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2025;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;119237;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2025;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;124688;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2025;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;115985;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;05;2025;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;92331;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2018;RS;REPUBLIC OF SERBIA;0;Total;49333;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2018;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;59398;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2018;RS;REPUBLIC OF SERBIA;0_JS;Public sector;55383;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2018;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;46271;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2018;RS;REPUBLIC OF SERBIA;1_JD;Public state enterprises;67291;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2018;RS;REPUBLIC OF SERBIA;2_JL;Public local enterprises;47582;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2018;RS;REPUBLIC OF SERBIA;3_4_5_BK;General government;54057;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2018;RS;REPUBLIC OF SERBIA;3_ZS;Health and social work;50315;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2018;RS;REPUBLIC OF SERBIA;4_OK;Education and culture;52431;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2018;RS;REPUBLIC OF SERBIA;5_AD;Administration - all levels;58920;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2018;RS;REPUBLIC OF SERBIA;5_AD2;Administration - government  level;61228;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2018;RS;REPUBLIC OF SERBIA;5_AD3;Administration - autonomous  province level;61393;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2018;RS;REPUBLIC OF SERBIA;5_AD4;Administration - local authorities’ level;47453;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2019;RS;REPUBLIC OF SERBIA;0;Total;54148;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2019;RS;REPUBLIC OF SERBIA;0_JP_JD_JL;Public enterprises;64824;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2019;RS;REPUBLIC OF SERBIA;0_JS;Public sector;60597;RSD;RSD;SORS;Average net earnings;A;Normal value
2403040110IND01;06;2019;RS;REPUBLIC OF SERBIA;0_VJS;Non-public sector;51114;RSD;RSD;SORS;Average net earnings;A;Normal value
