municipality_code,municipality_name,year,quarter,earnings_type,territory_level,territory_level_order,parent_territory_code,parent_territory_name,country_code,country_name,macro_region_code,macro_region_name,statistical_region_code,statistical_region_name,administrative_district_code,administrative_district_name,local_unit_type,city_group_code,city_group_name,quarterly_avg_value_rsd,months_in_quarter,is_complete_quarter,month_list,min_month_value_rsd,max_month_value_rsd
79057,Grad Vranje,2021,Q4,net,local_unit,5,RS228,Pčinjska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS228,Pčinjska oblast,city,79057,Grad Vranje,56130.33,3,True,"10,11,12",54522,58341
79057,Grad Vranje,2022,Q1,gross,local_unit,5,RS228,Pčinjska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS228,Pčinjska oblast,city,79057,Grad Vranje,79821,3,True,"01,02,03",78065,83172
79057,Grad Vranje,2022,Q1,net,local_unit,5,RS228,Pčinjska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS228,Pčinjska oblast,city,79057,Grad Vranje,57853.67,3,True,"01,02,03",56552,60340
79057,Grad Vranje,2022,Q2,gross,local_unit,5,RS228,Pčinjska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS228,Pčinjska oblast,city,79057,Grad Vranje,80832.33,3,True,"04,05,06",79845,81347
79057,Grad Vranje,2022,Q2,net,local_unit,5,RS228,Pčinjska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS228,Pčinjska oblast,city,79057,Grad Vranje,58509.67,3,True,"04,05,06",57839,58850
79057,Grad Vranje,2022,Q3,gross,local_unit,5,RS228,Pčinjska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS228,Pčinjska oblast,city,79057,Grad Vranje,81045,3,True,"07,08,09",79040,82148
79057,Grad Vranje,2022,Q3,net,local_unit,5,RS228,Pčinjska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS228,Pčinjska oblast,city,79057,Grad Vranje,58685.33,3,True,"07,08,09",57235,59515
79057,Grad Vranje,2022,Q4,gross,local_unit,5,RS228,Pčinjska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS228,Pčinjska oblast,city,79057,Grad Vranje,84079,3,True,"10,11,12",82086,86576
79057,Grad Vranje,2022,Q4,net,local_unit,5,RS228,Pčinjska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS228,Pčinjska oblast,city,79057,Grad Vranje,60960.67,3,True,"10,11,12",59415,62978
79057,Grad Vranje,2023,Q1,gross,local_unit,5,RS228,Pčinjska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS228,Pčinjska oblast,city,79057,Grad Vranje,90120,3,True,"01,02,03",87454,93207
79057,Grad Vranje,2023,Q1,net,local_unit,5,RS228,Pčinjska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS228,Pčinjska oblast,city,79057,Grad Vranje,65294,3,True,"01,02,03",63348,67580
79057,Grad Vranje,2023,Q2,gross,local_unit,5,RS228,Pčinjska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS228,Pčinjska oblast,city,79057,Grad Vranje,91443,3,True,"04,05,06",89319,92873
79057,Grad Vranje,2023,Q2,net,local_unit,5,RS228,Pčinjska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS228,Pčinjska oblast,city,79057,Grad Vranje,66203.67,3,True,"04,05,06",64669,67218
79057,Grad Vranje,2023,Q3,gross,local_unit,5,RS228,Pčinjska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS228,Pčinjska oblast,city,79057,Grad Vranje,91048.33,3,True,"07,08,09",88640,92733
79057,Grad Vranje,2023,Q3,net,local_unit,5,RS228,Pčinjska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS228,Pčinjska oblast,city,79057,Grad Vranje,65896.33,3,True,"07,08,09",64189,67108
79057,Grad Vranje,2023,Q4,gross,local_unit,5,RS228,Pčinjska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS228,Pčinjska oblast,city,79057,Grad Vranje,95769,3,True,"10,11,12",94098,97495
79057,Grad Vranje,2023,Q4,net,local_unit,5,RS228,Pčinjska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS228,Pčinjska oblast,city,79057,Grad Vranje,69437.67,3,True,"10,11,12",68075,70969
79057,Grad Vranje,2024,Q1,gross,local_unit,5,RS228,Pčinjska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS228,Pčinjska oblast,city,79057,Grad Vranje,102941.67,3,True,"01,02,03",101115,103933
79057,Grad Vranje,2024,Q1,net,local_unit,5,RS228,Pčinjska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS228,Pčinjska oblast,city,79057,Grad Vranje,74594.67,3,True,"01,02,03",73249,75271
79057,Grad Vranje,2024,Q2,gross,local_unit,5,RS228,Pčinjska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS228,Pčinjska oblast,city,79057,Grad Vranje,104304.33,3,True,"04,05,06",102480,106977
79057,Grad Vranje,2024,Q2,net,local_unit,5,RS228,Pčinjska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS228,Pčinjska oblast,city,79057,Grad Vranje,75498,3,True,"04,05,06",74260,77351
79057,Grad Vranje,2024,Q3,gross,local_unit,5,RS228,Pčinjska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS228,Pčinjska oblast,city,79057,Grad Vranje,104473.67,3,True,"07,08,09",104009,105193
79057,Grad Vranje,2024,Q3,net,local_unit,5,RS228,Pčinjska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS228,Pčinjska oblast,city,79057,Grad Vranje,75584.67,3,True,"07,08,09",75267,76086
79057,Grad Vranje,2024,Q4,gross,local_unit,5,RS228,Pčinjska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS228,Pčinjska oblast,city,79057,Grad Vranje,108678,3,True,"10,11,12",106459,112567
79057,Grad Vranje,2024,Q4,net,local_unit,5,RS228,Pčinjska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS228,Pčinjska oblast,city,79057,Grad Vranje,78809.33,3,True,"10,11,12",77064,81931
79057,Grad Vranje,2025,Q1,gross,local_unit,5,RS228,Pčinjska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS228,Pčinjska oblast,city,79057,Grad Vranje,114793.67,3,True,"01,02,03",111905,116279
79057,Grad Vranje,2025,Q1,net,local_unit,5,RS228,Pčinjska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS228,Pčinjska oblast,city,79057,Grad Vranje,83158.33,3,True,"01,02,03",81067,84247
79057,Grad Vranje,2025,Q2,gross,local_unit,5,RS228,Pčinjska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS228,Pčinjska oblast,city,79057,Grad Vranje,117455.67,3,True,"04,05,06",117062,117886
79057,Grad Vranje,2025,Q2,net,local_unit,5,RS228,Pčinjska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS228,Pčinjska oblast,city,79057,Grad Vranje,84967.67,3,True,"04,05,06",84699,85288
79057,Grad Vranje,2025,Q3,gross,local_unit,5,RS228,Pčinjska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS228,Pčinjska oblast,city,79057,Grad Vranje,117925.33,3,True,"07,08,09",115366,119783
79057,Grad Vranje,2025,Q3,net,local_unit,5,RS228,Pčinjska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS228,Pčinjska oblast,city,79057,Grad Vranje,85326,3,True,"07,08,09",83547,86568
79057,Grad Vranje,2025,Q4,gross,local_unit,5,RS228,Pčinjska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS228,Pčinjska oblast,city,79057,Grad Vranje,125631,3,True,"10,11,12",121369,131731
79057,Grad Vranje,2025,Q4,net,local_unit,5,RS228,Pčinjska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS228,Pčinjska oblast,city,79057,Grad Vranje,91134.67,3,True,"10,11,12",87820,96059
79057,Grad Vranje,2026,Q1,gross,local_unit,5,RS228,Pčinjska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS228,Pčinjska oblast,city,79057,Grad Vranje,129539,2,False,"01,02",128220,130858
79057,Grad Vranje,2026,Q1,net,local_unit,5,RS228,Pčinjska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS22,Region Južne i Istočne Srbije,RS228,Pčinjska oblast,city,79057,Grad Vranje,93997,2,False,"01,02",93040,94954
79065,Grad Užice,2018,Q1,gross,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,65254.67,3,True,"01,02,03",62818,66685
79065,Grad Užice,2018,Q1,net,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,47088,3,True,"01,02,03",45363,48087
79065,Grad Užice,2018,Q2,gross,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,67110.67,3,True,"04,05,06",64708,70796
79065,Grad Užice,2018,Q2,net,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,48441,3,True,"04,05,06",46749,51022
79065,Grad Užice,2018,Q3,gross,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,65234.67,3,True,"07,08,09",61703,67982
79065,Grad Užice,2018,Q3,net,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,47115.33,3,True,"07,08,09",44595,49092
79065,Grad Užice,2018,Q4,gross,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,67805.67,3,True,"10,11,12",65766,71460
79065,Grad Užice,2018,Q4,net,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,48913,3,True,"10,11,12",47431,51571
79065,Grad Užice,2019,Q1,gross,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,71778,3,True,"01,02,03",69183,73395
79065,Grad Užice,2019,Q1,net,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,51732.67,3,True,"01,02,03",49903,52881
79065,Grad Užice,2019,Q2,gross,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,71320.33,3,True,"04,05,06",69452,72616
79065,Grad Užice,2019,Q2,net,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,51392.33,3,True,"04,05,06",50100,52279
79065,Grad Užice,2019,Q3,gross,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,71367,3,True,"07,08,09",70534,72793
79065,Grad Užice,2019,Q3,net,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,51417.67,3,True,"07,08,09",50849,52422
79065,Grad Užice,2019,Q4,gross,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,75350.67,3,True,"10,11,12",72222,78163
79065,Grad Užice,2019,Q4,net,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,54289.67,3,True,"10,11,12",52021,56411
79065,Grad Užice,2020,Q1,gross,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,76774.67,3,True,"01,02,03",75045,78423
79065,Grad Užice,2020,Q1,net,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,55295.33,3,True,"01,02,03",54087,56442
79065,Grad Užice,2020,Q2,gross,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,78340.33,3,True,"04,05,06",76702,79814
79065,Grad Užice,2020,Q2,net,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,56340,3,True,"04,05,06",55172,57402
79065,Grad Užice,2020,Q3,gross,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,78650.67,3,True,"07,08,09",76541,80586
79065,Grad Užice,2020,Q3,net,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,56597,3,True,"07,08,09",55103,57975
79065,Grad Užice,2020,Q4,gross,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,81666,3,True,"10,11,12",78255,86347
79065,Grad Užice,2020,Q4,net,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,58887,3,True,"10,11,12",56335,62403
79065,Grad Užice,2021,Q1,gross,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,84404.67,3,True,"01,02,03",82376,87629
79065,Grad Užice,2021,Q1,net,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,60874.33,3,True,"01,02,03",59410,63196
79065,Grad Užice,2021,Q2,gross,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,85757.33,3,True,"04,05,06",85233,86417
79065,Grad Užice,2021,Q2,net,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,61795,3,True,"04,05,06",61403,62291
79065,Grad Užice,2021,Q3,gross,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,86192,3,True,"07,08,09",85632,87017
79065,Grad Užice,2021,Q3,net,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,62121,3,True,"07,08,09",61726,62694
79065,Grad Užice,2021,Q4,gross,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,92773,3,True,"10,11,12",87053,100382
79065,Grad Užice,2021,Q4,net,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,67114,3,True,"10,11,12",62802,72968
79065,Grad Užice,2022,Q1,gross,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,94458.67,3,True,"01,02,03",92170,98104
79065,Grad Užice,2022,Q1,net,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,68095.67,3,True,"01,02,03",66452,70669
79065,Grad Užice,2022,Q2,gross,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,95901.33,3,True,"04,05,06",94987,96617
79065,Grad Užice,2022,Q2,net,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,69092.33,3,True,"04,05,06",68476,69578
79065,Grad Užice,2022,Q3,gross,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,97387,3,True,"07,08,09",94621,98843
79065,Grad Užice,2022,Q3,net,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,70117,3,True,"07,08,09",68208,71119
79065,Grad Užice,2022,Q4,gross,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,103094,3,True,"10,11,12",97354,110719
79065,Grad Užice,2022,Q4,net,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,74460.33,3,True,"10,11,12",70138,80261
79065,Grad Užice,2023,Q1,gross,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,106636.67,3,True,"01,02,03",103444,109291
79065,Grad Užice,2023,Q1,net,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,76864.33,3,True,"01,02,03",74637,78731
79065,Grad Užice,2023,Q2,gross,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,110166,3,True,"04,05,06",107686,111830
79065,Grad Užice,2023,Q2,net,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,79357.67,3,True,"04,05,06",77582,80572
79065,Grad Užice,2023,Q3,gross,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,110048,3,True,"07,08,09",108123,111543
79065,Grad Užice,2023,Q3,net,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,79243.33,3,True,"07,08,09",77894,80325
79065,Grad Užice,2023,Q4,gross,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,116415,3,True,"10,11,12",112453,120905
79065,Grad Užice,2023,Q4,net,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,83985,3,True,"10,11,12",80987,87497
79065,Grad Užice,2024,Q1,gross,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,122114.33,3,True,"01,02,03",120055,123629
79065,Grad Užice,2024,Q1,net,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,87946,3,True,"01,02,03",86469,88973
79065,Grad Užice,2024,Q2,gross,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,125010,3,True,"04,05,06",123330,127974
79065,Grad Užice,2024,Q2,net,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,89961.33,3,True,"04,05,06",88781,92022
79065,Grad Užice,2024,Q3,gross,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,126026,3,True,"07,08,09",125284,127456
79065,Grad Užice,2024,Q3,net,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,90677.33,3,True,"07,08,09",90168,91676
79065,Grad Užice,2024,Q4,gross,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,132186.67,3,True,"10,11,12",129520,137485
79065,Grad Užice,2024,Q4,net,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,95404,3,True,"10,11,12",93185,99543
79065,Grad Užice,2025,Q1,gross,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,136178.67,3,True,"01,02,03",133163,138703
79065,Grad Užice,2025,Q1,net,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,98146.33,3,True,"01,02,03",96035,99840
79065,Grad Užice,2025,Q2,gross,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,139641,3,True,"04,05,06",137689,141030
79065,Grad Užice,2025,Q2,net,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,100605,3,True,"04,05,06",99295,101461
79065,Grad Užice,2025,Q3,gross,local_unit,5,RS211,Zlatiborska oblast,RS,REPUBLIC OF SERBIA,RS2,SRBIJA – JUG,RS21,Region Šumadije i Zapadne Srbije,RS211,Zlatiborska oblast,city,79065,Grad Užice,139315.33,3,True,"07,08,09",136745,140965
