municipality_code,municipality_name,earnings_type,macro_region_name,statistical_region_name,administrative_district_name,local_unit_type,city_group_name,from_year,from_quarter,to_year,to_quarter,from_value_rsd,to_value_rsd,change_pct,abs_change_pct
80098,Bela Crkva,gross,SRBIJA – SEVER,Region Vojvodine,Južnobanatska oblast,municipality,,2023,Q4,2024,Q1,97753.0,103870.0,6.26,6.26
80268,Novi Bečej,net,SRBIJA – SEVER,Region Vojvodine,Srednjobanatska oblast,municipality,,2019,Q3,2019,Q4,44286.67,47060.67,6.26,6.26
80276,Novi Kneževac,gross,SRBIJA – SEVER,Region Vojvodine,Severnobanatska oblast,municipality,,2022,Q4,2023,Q1,89574.67,95181.33,6.26,6.26
70017,Aleksandrovac,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Rasinska oblast,municipality,,2023,Q3,2023,Q4,60950.33,64757.33,6.25,6.25
70092,Barajevo,net,SRBIJA – SEVER,Beogradski region,Beogradski region,city_municipality,Grad Beograd,2023,Q3,2023,Q4,72180.33,76689.0,6.25,6.25
70483,Gornji Milanovac,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Moravička oblast,municipality,,2018,Q1,2018,Q2,61601.67,65454.67,6.25,6.25
70815,Medveđa,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Jablanička oblast,municipality,,2025,Q3,2025,Q4,90933.67,96620.0,6.25,6.25
71200,Ćuprija,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Pomoravska oblast,municipality,,2018,Q4,2019,Q1,56381.33,59906.67,6.25,6.25
71340,Kostolac,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Braničevska oblast,city_municipality,Grad Požarevac,2018,Q3,2018,Q4,84349.67,89624.67,6.25,6.25
80276,Novi Kneževac,net,SRBIJA – SEVER,Region Vojvodine,Severnobanatska oblast,municipality,,2022,Q4,2023,Q1,64724.67,68770.33,6.25,6.25
70122,Grocka,net,SRBIJA – SEVER,Beogradski region,Beogradski region,city_municipality,Grad Beograd,2023,Q3,2023,Q4,74135.67,78759.0,6.24,6.24
70599,Knić,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Šumadijska oblast,municipality,,2024,Q3,2024,Q4,75780.33,80508.67,6.24,6.24
70769,Ljig,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Kolubarska oblast,municipality,,2019,Q4,2020,Q1,50677.0,53837.67,6.24,6.24
80047,Apatin,net,SRBIJA – SEVER,Region Vojvodine,Zapadnobačka oblast,municipality,,2024,Q4,2025,Q1,80833.67,85881.33,6.24,6.24
70025,Aleksinac,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Nišavska oblast,municipality,,2022,Q3,2022,Q4,81033.0,86083.0,6.23,6.23
70050,Babušnica,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Pirotska oblast,municipality,,2021,Q3,2021,Q4,51839.33,55070.33,6.23,6.23
70106,Voždovac,gross,SRBIJA – SEVER,Beogradski region,Beogradski region,city_municipality,Grad Beograd,2020,Q3,2020,Q4,104911.0,111448.67,6.23,6.23
70416,Vladičin Han,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Pčinjska oblast,municipality,,2018,Q4,2019,Q1,56654.67,60187.0,6.23,6.23
70459,Vrnjačka Banja,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Raška oblast,municipality,,2022,Q4,2023,Q1,58135.67,61754.67,6.23,6.23
70483,Gornji Milanovac,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Moravička oblast,municipality,,2022,Q1,2022,Q2,86987.67,92408.67,6.23,6.23
70718,Lebane,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Jablanička oblast,municipality,,2018,Q4,2019,Q1,52169.0,55420.33,6.23,6.23
80187,Irig,gross,SRBIJA – SEVER,Region Vojvodine,Sremska oblast,municipality,,2021,Q3,2021,Q4,71829.0,76303.0,6.23,6.23
70122,Grocka,net,SRBIJA – SEVER,Beogradski region,Beogradski region,city_municipality,Grad Beograd,2023,Q4,2024,Q1,78759.0,83658.0,6.22,6.22
70408,Vladimirci,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Mačvanska oblast,municipality,,2021,Q3,2021,Q4,49788.0,52886.67,6.22,6.22
71048,Jagodina,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Pomoravska oblast,municipality,,2022,Q4,2023,Q1,62875.67,66785.0,6.22,6.22
80268,Novi Bečej,net,SRBIJA – SEVER,Region Vojvodine,Srednjobanatska oblast,municipality,,2023,Q4,2024,Q1,69634.67,73966.0,6.22,6.22
80462,Vrbas,net,SRBIJA – SEVER,Region Vojvodine,Južnobačka oblast,municipality,,2023,Q4,2024,Q1,75112.0,79785.33,6.22,6.22
70742,Lučani,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Moravička oblast,municipality,,2018,Q4,2019,Q1,55933.33,52460.0,-6.21,6.21
80276,Novi Kneževac,net,SRBIJA – SEVER,Region Vojvodine,Severnobanatska oblast,municipality,,2023,Q4,2024,Q1,73808.33,78388.33,6.21,6.21
80284,Novi Sad,net,SRBIJA – SEVER,Region Vojvodine,Južnobačka oblast,city_municipality,Grad Novi Sad,2018,Q4,2019,Q1,56362.67,59864.0,6.21,6.21
70416,Vladičin Han,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Pčinjska oblast,municipality,,2018,Q4,2019,Q1,41118.33,43668.33,6.2,6.2
70874,Novi Pazar,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Raška oblast,municipality,,2021,Q3,2021,Q4,68067.67,72289.0,6.2,6.2
71048,Jagodina,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Pomoravska oblast,municipality,,2025,Q3,2025,Q4,87211.67,92618.33,6.2,6.2
71072,Sjenica,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Zlatiborska oblast,municipality,,2019,Q3,2019,Q4,60784.0,64553.0,6.2,6.2
71145,Užice,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Zlatiborska oblast,city_municipality,Grad Užice,2018,Q4,2019,Q1,67728.0,71929.33,6.2,6.2
80250,Nova Crnja,gross,SRBIJA – SEVER,Region Vojvodine,Srednjobanatska oblast,municipality,,2023,Q3,2023,Q4,94362.67,100213.67,6.2,6.2
70394,Veliko Gradište,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Braničevska oblast,municipality,,2018,Q4,2019,Q1,54382.67,57750.67,6.19,6.19
70491,Despotovac,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Pomoravska oblast,municipality,,2019,Q4,2020,Q1,53399.33,50094.67,-6.19,6.19
71064,Svrljig,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Nišavska oblast,municipality,,2020,Q3,2020,Q4,57599.67,61164.0,6.19,6.19
71137,Surdulica,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Pčinjska oblast,municipality,,2018,Q4,2019,Q1,57833.67,61415.33,6.19,6.19
79065,Grad Užice,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Zlatiborska oblast,city,Grad Užice,2025,Q3,2025,Q4,139315.33,147944.0,6.19,6.19
79065,Grad Užice,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Zlatiborska oblast,city,Grad Užice,2022,Q3,2022,Q4,70117.0,74460.33,6.19,6.19
70122,Grocka,net,SRBIJA – SEVER,Beogradski region,Beogradski region,city_municipality,Grad Beograd,2024,Q3,2024,Q4,85415.0,90697.0,6.18,6.18
70297,Bojnik,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Jablanička oblast,municipality,,2025,Q3,2025,Q4,102690.33,109034.67,6.18,6.18
70386,Velika Plana,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Podunavska oblast,municipality,,2022,Q4,2023,Q1,86621.0,91975.0,6.18,6.18
70734,Loznica,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Mačvanska oblast,municipality,,2018,Q4,2019,Q1,55184.67,58593.0,6.18,6.18
70939,Pirot,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Pirotska oblast,municipality,,2022,Q1,2022,Q2,91183.0,96818.33,6.18,6.18
80179,Inđija,net,SRBIJA – SEVER,Region Vojvodine,Sremska oblast,municipality,,2024,Q3,2024,Q4,91999.0,97684.33,6.18,6.18
70025,Aleksinac,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Nišavska oblast,municipality,,2022,Q3,2022,Q4,58653.67,62269.67,6.17,6.17
70084,Bela Palanka,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Pirotska oblast,municipality,,2023,Q4,2024,Q1,64913.33,68916.67,6.17,6.17
70335,Bosilegrad,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Pčinjska oblast,municipality,,2021,Q4,2022,Q1,49399.67,52447.67,6.17,6.17
70661,Krupanj,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Mačvanska oblast,municipality,,2018,Q4,2019,Q1,50698.0,53824.0,6.17,6.17
70670,Kruševac,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Rasinska oblast,municipality,,2022,Q3,2022,Q4,64142.33,68103.0,6.17,6.17
70815,Medveđa,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Jablanička oblast,municipality,,2025,Q3,2025,Q4,125937.67,133704.67,6.17,6.17
71137,Surdulica,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Pčinjska oblast,municipality,,2022,Q4,2023,Q1,84960.0,90201.67,6.17,6.17
71200,Ćuprija,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Pomoravska oblast,municipality,,2018,Q4,2019,Q1,40842.33,43364.0,6.17,6.17
71331,Medijana,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Nišavska oblast,city_municipality,Grad Niš,2022,Q4,2023,Q1,85117.0,90372.0,6.17,6.17
70238,Sopot,gross,SRBIJA – SEVER,Beogradski region,Beogradski region,city_municipality,Grad Beograd,2023,Q4,2024,Q1,103144.67,109502.0,6.16,6.16
70661,Krupanj,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Mačvanska oblast,municipality,,2023,Q3,2023,Q4,86864.0,92212.67,6.16,6.16
70700,Lajkovac,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Kolubarska oblast,municipality,,2024,Q4,2025,Q1,94834.33,100679.0,6.16,6.16
70904,Paraćin,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Pomoravska oblast,municipality,,2023,Q3,2023,Q4,66245.33,70325.67,6.16,6.16
70912,Petrovac na Mlavi,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Braničevska oblast,municipality,,2019,Q4,2020,Q1,42905.33,45550.33,6.16,6.16
71137,Surdulica,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Pčinjska oblast,municipality,,2018,Q4,2019,Q1,41859.33,44439.67,6.16,6.16
71137,Surdulica,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Pčinjska oblast,municipality,,2024,Q4,2025,Q1,77920.33,82719.67,6.16,6.16
71269,Šabac,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Mačvanska oblast,municipality,,2023,Q3,2023,Q4,73819.0,78368.33,6.16,6.16
80217,Kovačica,net,SRBIJA – SEVER,Region Vojvodine,Južnobanatska oblast,municipality,,2023,Q3,2023,Q4,65476.67,69507.33,6.16,6.16
70157,Zemun,net,SRBIJA – SEVER,Beogradski region,Beogradski region,city_municipality,Grad Beograd,2019,Q3,2019,Q4,61430.67,65208.67,6.15,6.15
70203,Palilula (Beograd),net,SRBIJA – SEVER,Beogradski region,Beogradski region,city_municipality,Grad Beograd,2020,Q3,2020,Q4,66042.67,70106.0,6.15,6.15
70327,Bor,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Borska oblast,municipality,,2021,Q1,2021,Q2,74009.33,78562.0,6.15,6.15
70718,Lebane,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Jablanička oblast,municipality,,2018,Q4,2019,Q1,37847.33,40174.33,6.15,6.15
70831,Mionica,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Kolubarska oblast,municipality,,2022,Q3,2022,Q4,78374.33,83193.0,6.15,6.15
70882,Osečina,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Kolubarska oblast,municipality,,2022,Q4,2023,Q1,60344.0,64055.67,6.15,6.15
71048,Jagodina,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Pomoravska oblast,municipality,,2025,Q3,2025,Q4,120439.67,127849.0,6.15,6.15
71056,Svilajnac,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Pomoravska oblast,municipality,,2018,Q4,2019,Q1,55135.33,58524.67,6.15,6.15
71358,Vranjska Banja,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Pčinjska oblast,city_municipality,Grad Vranje,2022,Q1,2022,Q2,69489.67,73762.0,6.15,6.15
80063,Bačka Palanka,net,SRBIJA – SEVER,Region Vojvodine,Južnobačka oblast,municipality,,2023,Q3,2023,Q4,71373.33,75762.67,6.15,6.15
80080,Bački Petrovac,net,SRBIJA – SEVER,Region Vojvodine,Južnobačka oblast,municipality,,2022,Q3,2022,Q4,60622.0,64350.33,6.15,6.15
70327,Bor,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Borska oblast,municipality,,2021,Q3,2021,Q4,105713.67,112205.67,6.14,6.14
70483,Gornji Milanovac,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Moravička oblast,municipality,,2018,Q1,2018,Q2,44560.0,47295.67,6.14,6.14
70696,Kučevo,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Braničevska oblast,municipality,,2025,Q3,2025,Q4,87692.0,93080.0,6.14,6.14
70866,Nova Varoš,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Zlatiborska oblast,municipality,,2018,Q4,2019,Q1,57095.33,60599.67,6.14,6.14
71285,Niška Banja,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Nišavska oblast,city_municipality,Grad Niš,2023,Q3,2023,Q4,65520.0,69545.67,6.14,6.14
70084,Bela Palanka,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Pirotska oblast,municipality,,2023,Q4,2024,Q1,89422.33,94905.0,6.13,6.13
70238,Sopot,net,SRBIJA – SEVER,Beogradski region,Beogradski region,city_municipality,Grad Beograd,2023,Q3,2023,Q4,70340.67,74656.0,6.13,6.13
70653,Kraljevo,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Raška oblast,municipality,,2021,Q3,2021,Q4,75721.67,80366.67,6.13,6.13
70700,Lajkovac,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Kolubarska oblast,municipality,,2024,Q4,2025,Q1,131678.33,139746.67,6.13,6.13
70971,Priboj,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Zlatiborska oblast,municipality,,2024,Q4,2025,Q1,109696.0,116420.33,6.13,6.13
71137,Surdulica,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Pčinjska oblast,municipality,,2022,Q4,2023,Q1,61450.67,65216.33,6.13,6.13
80101,Beočin,gross,SRBIJA – SEVER,Region Vojvodine,Južnobačka oblast,municipality,,2022,Q3,2022,Q4,86844.33,92171.67,6.13,6.13
80250,Nova Crnja,gross,SRBIJA – SEVER,Region Vojvodine,Srednjobanatska oblast,municipality,,2024,Q4,2025,Q1,113634.0,120600.67,6.13,6.13
89010,Grad Novi Sad,net,SRBIJA – SEVER,Region Vojvodine,Južnobačka oblast,city,Grad Novi Sad,2018,Q4,2019,Q1,55830.0,59253.67,6.13,6.13
70050,Babušnica,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Pirotska oblast,municipality,,2021,Q3,2021,Q4,71587.0,75969.0,6.12,6.12
70149,Zvezdara,net,SRBIJA – SEVER,Beogradski region,Beogradski region,city_municipality,Grad Beograd,2020,Q3,2020,Q4,75206.67,79809.67,6.12,6.12
70840,Negotin,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Borska oblast,municipality,,2022,Q3,2022,Q4,86220.0,91498.67,6.12,6.12
70840,Negotin,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Borska oblast,municipality,,2022,Q4,2023,Q1,91498.67,97096.0,6.12,6.12
71170,Trstenik,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Rasinska oblast,municipality,,2021,Q3,2021,Q4,67859.0,72012.67,6.12,6.12
79022,Grad Niš,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Nišavska oblast,city,Grad Niš,2018,Q4,2019,Q1,47134.33,50020.67,6.12,6.12
80080,Bački Petrovac,gross,SRBIJA – SEVER,Region Vojvodine,Južnobačka oblast,municipality,,2022,Q3,2022,Q4,83533.67,88642.0,6.12,6.12
80268,Novi Bečej,gross,SRBIJA – SEVER,Region Vojvodine,Srednjobanatska oblast,municipality,,2023,Q4,2024,Q1,96335.0,102232.0,6.12,6.12
80411,Sremski Karlovci,net,SRBIJA – SEVER,Region Vojvodine,Južnobačka oblast,municipality,,2024,Q4,2025,Q1,93393.67,99107.0,6.12,6.12
80462,Vrbas,gross,SRBIJA – SEVER,Region Vojvodine,Južnobačka oblast,municipality,,2025,Q3,2025,Q4,125645.67,133336.67,6.12,6.12
70327,Bor,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Borska oblast,municipality,,2021,Q3,2021,Q4,76025.33,80672.33,6.11,6.11
70483,Gornji Milanovac,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Moravička oblast,municipality,,2022,Q1,2022,Q2,62855.0,66696.0,6.11,6.11
70505,Dimitrovgrad,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Pirotska oblast,municipality,,2021,Q4,2022,Q1,72883.67,77337.67,6.11,6.11
70572,Kladovo,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Borska oblast,municipality,,2022,Q4,2023,Q1,66110.33,70149.0,6.11,6.11
70769,Ljig,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Kolubarska oblast,municipality,,2025,Q3,2025,Q4,128363.0,136208.33,6.11,6.11
70866,Nova Varoš,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Zlatiborska oblast,municipality,,2024,Q4,2025,Q1,109455.0,116141.0,6.11,6.11
70904,Paraćin,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Pomoravska oblast,municipality,,2019,Q3,2019,Q4,61323.0,65071.67,6.11,6.11
71145,Užice,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Zlatiborska oblast,city_municipality,Grad Užice,2018,Q4,2019,Q1,48861.67,51847.0,6.11,6.11
71358,Vranjska Banja,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Pčinjska oblast,city_municipality,Grad Vranje,2021,Q4,2022,Q1,65490.33,69489.67,6.11,6.11
80241,Mali Iđoš,net,SRBIJA – SEVER,Region Vojvodine,Severnobačka oblast,municipality,,2024,Q4,2025,Q1,76728.67,81417.67,6.11,6.11
70645,Kragujevac,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Šumadijska oblast,municipality,,2024,Q3,2024,Q4,91396.33,96972.33,6.1,6.1
70734,Loznica,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Mačvanska oblast,municipality,,2018,Q4,2019,Q1,40015.67,42456.67,6.1,6.1
70904,Paraćin,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Pomoravska oblast,municipality,,2024,Q4,2025,Q1,81507.0,86479.33,6.1,6.1
71269,Šabac,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Mačvanska oblast,municipality,,2021,Q3,2021,Q4,57331.0,60828.0,6.1,6.1
80101,Beočin,gross,SRBIJA – SEVER,Region Vojvodine,Južnobačka oblast,municipality,,2020,Q3,2020,Q4,70591.67,74901.0,6.1,6.1
80152,Zrenjanin,net,SRBIJA – SEVER,Region Vojvodine,Srednjobanatska oblast,municipality,,2023,Q3,2023,Q4,77838.33,82585.33,6.1,6.1
70084,Bela Palanka,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Pirotska oblast,municipality,,2024,Q4,2025,Q1,74586.0,79125.67,6.09,6.09
70092,Barajevo,gross,SRBIJA – SEVER,Beogradski region,Beogradski region,city_municipality,Grad Beograd,2023,Q3,2023,Q4,99911.33,105992.67,6.09,6.09
70360,Valjevo,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Kolubarska oblast,municipality,,2023,Q4,2024,Q1,108468.33,115072.0,6.09,6.09
70394,Veliko Gradište,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Braničevska oblast,municipality,,2023,Q3,2023,Q4,88576.33,93972.67,6.09,6.09
70629,Kosjerić,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Zlatiborska oblast,municipality,,2019,Q4,2020,Q1,66158.0,70189.0,6.09,6.09
70840,Negotin,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Borska oblast,municipality,,2022,Q3,2022,Q4,62207.67,65995.67,6.09,6.09
70122,Grocka,gross,SRBIJA – SEVER,Beogradski region,Beogradski region,city_municipality,Grad Beograd,2023,Q3,2023,Q4,102572.67,108804.67,6.08,6.08
70394,Veliko Gradište,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Braničevska oblast,municipality,,2018,Q4,2019,Q1,39254.33,41642.0,6.08,6.08
71137,Surdulica,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Pčinjska oblast,municipality,,2024,Q4,2025,Q1,107735.67,114281.33,6.08,6.08
80098,Bela Crkva,net,SRBIJA – SEVER,Region Vojvodine,Južnobanatska oblast,municipality,,2021,Q4,2022,Q1,55529.0,58907.0,6.08,6.08
70394,Veliko Gradište,net,SRBIJA – JUG,Region Južne i Istočne Srbije,Braničevska oblast,municipality,,2023,Q3,2023,Q4,63815.0,67687.0,6.07,6.07
70475,Golubac,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Braničevska oblast,municipality,,2021,Q4,2022,Q1,69219.33,73422.0,6.07,6.07
70998,Prokuplje,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Toplička oblast,municipality,,2019,Q4,2020,Q1,64828.67,68765.67,6.07,6.07
80136,Žabalj,gross,SRBIJA – SEVER,Region Vojvodine,Južnobačka oblast,municipality,,2021,Q3,2021,Q4,71897.33,76262.33,6.07,6.07
80276,Novi Kneževac,gross,SRBIJA – SEVER,Region Vojvodine,Severnobanatska oblast,municipality,,2023,Q4,2024,Q1,102258.0,108460.33,6.07,6.07
80489,Čoka,net,SRBIJA – SEVER,Region Vojvodine,Severnobanatska oblast,municipality,,2024,Q4,2025,Q1,78376.33,83137.33,6.07,6.07
70017,Aleksandrovac,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Rasinska oblast,municipality,,2023,Q3,2023,Q4,84171.67,89271.0,6.06,6.06
70041,Arilje,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Zlatiborska oblast,municipality,,2024,Q3,2024,Q4,72271.33,76648.33,6.06,6.06
70238,Sopot,net,SRBIJA – SEVER,Beogradski region,Beogradski region,city_municipality,Grad Beograd,2023,Q4,2024,Q1,74656.0,79179.0,6.06,6.06
71200,Ćuprija,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Pomoravska oblast,municipality,,2024,Q4,2025,Q1,82251.67,87234.67,6.06,6.06
71285,Niška Banja,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Nišavska oblast,city_municipality,Grad Niš,2022,Q3,2022,Q4,79166.67,83965.33,6.06,6.06
71315,Crveni Krst,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Nišavska oblast,city_municipality,Grad Niš,2020,Q3,2020,Q4,68670.0,72830.67,6.06,6.06
70246,Stari grad,gross,SRBIJA – SEVER,Beogradski region,Beogradski region,city_municipality,Grad Beograd,2020,Q3,2020,Q4,126102.0,133736.33,6.05,6.05
70661,Krupanj,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Mačvanska oblast,municipality,,2018,Q4,2019,Q1,36883.67,39115.33,6.05,6.05
70696,Kučevo,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Braničevska oblast,municipality,,2025,Q3,2025,Q4,121658.67,129013.33,6.05,6.05
70904,Paraćin,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Pomoravska oblast,municipality,,2021,Q4,2022,Q1,74862.0,79387.67,6.05,6.05
71331,Medijana,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Nišavska oblast,city_municipality,Grad Niš,2025,Q3,2025,Q4,163208.0,173089.0,6.05,6.05
80349,Plandište,gross,SRBIJA – SEVER,Region Vojvodine,Južnobanatska oblast,municipality,,2023,Q4,2024,Q1,101799.0,107961.0,6.05,6.05
89010,Grad Novi Sad,gross,SRBIJA – SEVER,Region Vojvodine,Južnobačka oblast,city,Grad Novi Sad,2024,Q3,2024,Q4,155569.67,164978.0,6.05,6.05
70084,Bela Palanka,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Pirotska oblast,municipality,,2024,Q4,2025,Q1,102751.33,108959.67,6.04,6.04
70289,Bogatić,gross,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Mačvanska oblast,municipality,,2018,Q4,2019,Q1,53755.0,57002.0,6.04,6.04
70343,Brus,net,SRBIJA – JUG,Region Šumadije i Zapadne Srbije,Rasinska oblast,municipality,,2018,Q4,2019,Q1,38485.33,40810.0,6.04,6.04
70815,Medveđa,gross,SRBIJA – JUG,Region Južne i Istočne Srbije,Jablanička oblast,municipality,,2018,Q4,2019,Q1,62812.67,66608.67,6.04,6.04
