source_file,indicator_code,indicator_name,earnings_type,municipality_code,municipality_name,year,month,quarter,year_month,value_rsd,unit_code,unit_name,status_code,status_name,source_org
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,70629,Kosjerić,2020,3,Q1,2020-03,67910,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,70637,Koceljeva,2020,3,Q1,2020-03,62136,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,70645,Kragujevac,2020,3,Q1,2020-03,76887,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,70653,Kraljevo,2020,3,Q1,2020-03,69308,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,70661,Krupanj,2020,3,Q1,2020-03,59829,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,70670,Kruševac,2020,3,Q1,2020-03,67948,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,70688,Kuršumlija,2020,3,Q1,2020-03,64563,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,70696,Kučevo,2020,3,Q1,2020-03,64000,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,70700,Lajkovac,2020,3,Q1,2020-03,94650,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,70718,Lebane,2020,3,Q1,2020-03,61284,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,70726,Leskovac,2020,3,Q1,2020-03,64747,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,70734,Loznica,2020,3,Q1,2020-03,65618,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,70742,Lučani,2020,3,Q1,2020-03,75539,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,70769,Ljig,2020,3,Q1,2020-03,74553,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,70777,Ljubovija,2020,3,Q1,2020-03,67872,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,70785,Majdanpek,2020,3,Q1,2020-03,87207,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,70793,Mali Zvornik,2020,3,Q1,2020-03,66826,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,70807,Malo Crniće,2020,3,Q1,2020-03,62808,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,70815,Medveđa,2020,3,Q1,2020-03,71363,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,70823,Merošina,2020,3,Q1,2020-03,59004,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,70831,Mionica,2020,3,Q1,2020-03,64251,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,70840,Negotin,2020,3,Q1,2020-03,69569,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,70866,Nova Varoš,2020,3,Q1,2020-03,65571,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,70874,Novi Pazar,2020,3,Q1,2020-03,61985,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,70882,Osečina,2020,3,Q1,2020-03,63024,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,70904,Paraćin,2020,3,Q1,2020-03,70399,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,70912,Petrovac na Mlavi,2020,3,Q1,2020-03,62415,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,70939,Pirot,2020,3,Q1,2020-03,77004,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,70947,Požarevac,2020,3,Q1,2020-03,82292,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,70955,Požega,2020,3,Q1,2020-03,68235,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,70963,Preševo,2020,3,Q1,2020-03,60715,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,70971,Priboj,2020,3,Q1,2020-03,66864,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,70980,Prijepolje,2020,3,Q1,2020-03,63253,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,70998,Prokuplje,2020,3,Q1,2020-03,68535,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,71005,Ražanj,2020,3,Q1,2020-03,57550,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,71013,Rača,2020,3,Q1,2020-03,63745,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,71021,Raška,2020,3,Q1,2020-03,65039,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,71030,Rekovac,2020,3,Q1,2020-03,63566,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,71048,Jagodina,2020,3,Q1,2020-03,66406,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,71056,Svilajnac,2020,3,Q1,2020-03,64513,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,71064,Svrljig,2020,3,Q1,2020-03,57709,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,71072,Sjenica,2020,3,Q1,2020-03,65062,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,71099,Smederevo,2020,3,Q1,2020-03,76793,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,71102,Smederevska Palanka,2020,3,Q1,2020-03,67682,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,71129,Sokobanja,2020,3,Q1,2020-03,68221,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,71137,Surdulica,2020,3,Q1,2020-03,67185,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,71145,Užice,2020,3,Q1,2020-03,76978,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,71153,Topola,2020,3,Q1,2020-03,64418,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,71161,Trgovište,2020,3,Q1,2020-03,62517,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,71170,Trstenik,2020,3,Q1,2020-03,63853,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,71188,Tutin,2020,3,Q1,2020-03,64635,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,71196,Ćićevac,2020,3,Q1,2020-03,63384,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,71200,Ćuprija,2020,3,Q1,2020-03,66149,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,71218,Ub,2020,3,Q1,2020-03,73637,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,71226,Crna Trava,2020,3,Q1,2020-03,63038,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,71234,Čajetina,2020,3,Q1,2020-03,62577,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,71242,Čačak,2020,3,Q1,2020-03,70369,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,71269,Šabac,2020,3,Q1,2020-03,72798,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,71277,Lapovo,2020,3,Q1,2020-03,64304,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,71285,Niška Banja,2020,3,Q1,2020-03,63001,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,71293,Surčin,2020,3,Q1,2020-03,72521,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,71307,Pantelej,2020,3,Q1,2020-03,72913,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,71315,Crveni Krst,2020,3,Q1,2020-03,67315,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,71323,Palilula (Niš),2020,3,Q1,2020-03,72050,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,71331,Medijana,2020,3,Q1,2020-03,86017,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,71340,Kostolac,2020,3,Q1,2020-03,100515,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,71358,Vranjska Banja,2020,3,Q1,2020-03,57033,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,71366,Sevojno,2020,3,Q1,2020-03,73072,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,79022,Grad Niš,2020,3,Q1,2020-03,77368,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,79049,Grad Požarevac,2020,3,Q1,2020-03,85052,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,79057,Grad Vranje,2020,3,Q1,2020-03,68665,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,79065,Grad Užice,2020,3,Q1,2020-03,76856,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,80012,Ada,2020,3,Q1,2020-03,67077,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,80039,Alibunar,2020,3,Q1,2020-03,67902,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,80047,Apatin,2020,3,Q1,2020-03,68590,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,80055,Bač,2020,3,Q1,2020-03,64433,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,80063,Bačka Palanka,2020,3,Q1,2020-03,72610,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,80071,Bačka Topola,2020,3,Q1,2020-03,71340,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,80080,Bački Petrovac,2020,3,Q1,2020-03,67090,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,80098,Bela Crkva,2020,3,Q1,2020-03,65701,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,80101,Beočin,2020,3,Q1,2020-03,69105,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,80110,Bečej,2020,3,Q1,2020-03,69042,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,80128,Vršac,2020,3,Q1,2020-03,81999,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,80136,Žabalj,2020,3,Q1,2020-03,64400,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,80144,Žitište,2020,3,Q1,2020-03,69510,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,80152,Zrenjanin,2020,3,Q1,2020-03,78466,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,80179,Inđija,2020,3,Q1,2020-03,75076,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,80187,Irig,2020,3,Q1,2020-03,65909,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,80195,Kanjiža,2020,3,Q1,2020-03,68947,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,80209,Kikinda,2020,3,Q1,2020-03,74101,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,80217,Kovačica,2020,3,Q1,2020-03,64220,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,80225,Kovin,2020,3,Q1,2020-03,76137,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,80233,Kula,2020,3,Q1,2020-03,67264,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,80241,Mali Iđoš,2020,3,Q1,2020-03,63833,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,80250,Nova Crnja,2020,3,Q1,2020-03,70395,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,80268,Novi Bečej,2020,3,Q1,2020-03,64401,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,80276,Novi Kneževac,2020,3,Q1,2020-03,68764,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,80292,Opovo,2020,3,Q1,2020-03,67966,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,80306,Odžaci,2020,3,Q1,2020-03,65612,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,80314,Pančevo,2020,3,Q1,2020-03,82154,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,80322,Pećinci,2020,3,Q1,2020-03,70772,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,80349,Plandište,2020,3,Q1,2020-03,67415,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,80357,Ruma,2020,3,Q1,2020-03,72630,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,80365,Senta,2020,3,Q1,2020-03,75804,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,80373,Sečanj,2020,3,Q1,2020-03,68318,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,80381,Sombor,2020,3,Q1,2020-03,72628,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,80390,Srbobran,2020,3,Q1,2020-03,62848,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,80403,Sremska Mitrovica,2020,3,Q1,2020-03,76070,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,80411,Sremski Karlovci,2020,3,Q1,2020-03,76135,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,80420,Stara Pazova,2020,3,Q1,2020-03,73264,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,80438,Subotica,2020,3,Q1,2020-03,75306,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,80446,Temerin,2020,3,Q1,2020-03,70627,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,80454,Titel,2020,3,Q1,2020-03,76106,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,80462,Vrbas,2020,3,Q1,2020-03,67360,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,80489,Čoka,2020,3,Q1,2020-03,66512,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,80497,Šid,2020,3,Q1,2020-03,67392,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,89010,Grad Novi Sad,2020,3,Q1,2020-03,94883,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,RS,REPUBLIC OF SERBIA,2020,3,Q1,2020-03,82320,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,RS1,SRBIJA – SEVER,2020,3,Q1,2020-03,91124,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,RS11,Beogradski region,2020,3,Q1,2020-03,102381,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,RS110,Beogradska oblast,2020,3,Q1,2020-03,102381,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,RS12,Region Vojvodine,2020,3,Q1,2020-03,78459,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,RS121,Zapadnobačka oblast,2020,3,Q1,2020-03,69670,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,RS122,Južnobanatska oblast,2020,3,Q1,2020-03,78191,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,RS123,Južnobačka oblast,2020,3,Q1,2020-03,85734,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,RS124,Severnobanatska oblast,2020,3,Q1,2020-03,71941,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,RS125,Severnobačka oblast,2020,3,Q1,2020-03,74184,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,RS126,Srednjobanatska oblast,2020,3,Q1,2020-03,75469,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,RS127,Sremska oblast,2020,3,Q1,2020-03,73284,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,RS2,SRBIJA – JUG,2020,3,Q1,2020-03,70509,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,RS21,Region Šumadije i Zapadne Srbije,2020,3,Q1,2020-03,69459,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,RS211,Zlatiborska oblast,2020,3,Q1,2020-03,69065,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,RS212,Kolubarska oblast,2020,3,Q1,2020-03,73634,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,RS213,Mačvanska oblast,2020,3,Q1,2020-03,68489,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,RS214,Moravička oblast,2020,3,Q1,2020-03,70116,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,RS215,Pomoravska oblast,2020,3,Q1,2020-03,67371,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,RS216,Rasinska oblast,2020,3,Q1,2020-03,66258,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,RS217,Raška oblast,2020,3,Q1,2020-03,65987,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,RS218,Šumadijska oblast,2020,3,Q1,2020-03,74098,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,RS22,Region Južne i Istočne Srbije,2020,3,Q1,2020-03,71848,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,RS221,Borska oblast,2020,3,Q1,2020-03,84277,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,RS222,Braničevska oblast,2020,3,Q1,2020-03,76575,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,RS223,Zaječarska oblast,2020,3,Q1,2020-03,68378,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,RS224,Jablanička oblast,2020,3,Q1,2020-03,63623,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,RS225,Nišavska oblast,2020,3,Q1,2020-03,74071,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,RS226,Pirotska oblast,2020,3,Q1,2020-03,72862,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,RS227,Podunavska oblast,2020,3,Q1,2020-03,73189,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,RS228,Pčinjska oblast,2020,3,Q1,2020-03,66206,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,RS229,Toplička oblast,2020,3,Q1,2020-03,66144,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,70017,Aleksandrovac,2021,3,Q1,2021-03,68825,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,70025,Aleksinac,2021,3,Q1,2021-03,71727,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,70033,Aranđelovac,2021,3,Q1,2021-03,78873,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,70041,Arilje,2021,3,Q1,2021-03,64958,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,70050,Babušnica,2021,3,Q1,2021-03,72104,RSD,RSD,A,Normal value,SORS
avg_monthly_gross_earnings_municipality_residence.csv,2403040103IND02,Average gross earnings,gross,70068,Bajina Bašta,2021,3,Q1,2021-03,70178,RSD,RSD,A,Normal value,SORS
